UniqueCount	AmbigCount
1013	0
107	13
5	2
6	296
16	296
142	0
552	16
3	4
197	0
1	0
1	0
0	0
0	0
2	3
0	4
0	13
0	0
0	0
60	122
3	0
7	69
23	0
27	17
64	47
1	0
28	0
0	0
0	0
0	0
10	0
0	9
6	9
81	0
10	14
0	0
0	0
0	0
0	0
1027	0
73	0
316	0
2	0
47	0
0	0
2	0
11	1862
742	3
91	189
0	0
0	3
0	3
0	1
5	10
82	179
30	179
18	3
0	0
25	20
3	17
9	11
426	0
0	0
379	57
0	117
56	44
6	117
22	0
56	1
5482	0
3	0
25	0
98	530
11	532
12	9
0	24
0	30
0	24
42	68
0	0
49	7
48	33
0	0
0	0
306	4
3	2
3	36
21	0
0	108
37	110
126	0
1	127
5	127
10	36
10	36
133	182
3	178
25	0
7	59
920	0
0	2
0	3
52	0
417	6
0	0
3	18
0	70
10	70
0	0
382	17
0	0
157	0
2	0
1	0
91	0
4	7
1	7
12	0
71	39
42	200
0	139
5	0
0	20
257	136
51	4
0	0
0	0
0	1
0	1
130	87
0	87
38	12
0	0
238	0
16	16
28	60
10	0
8	22
64	0
12	0
3	0
124	18
1	6
13	6
3	0
71	27
273	0
0	2
654	0
0	1
0	1
35	5
72	0
0	96
64	96
84	119
0	116
26	116
30	0
28	0
1	128
193	151
0	0
2	0
0	0
20	1
159	2
0	1
0	1
52	0
9	78
0	120
0	120
12	13
10	12
0	0
1040	0
512	32
99	0
0	0
759	0
0	22
11	23
2	22
29	10
0	6
39	61
27	59
0	361
9	361
52	0
3	0
5	0
539	0
11	0
152	0
43	0
3	0
31	2
0	4
28	4
5	0
0	0
0	0
16	0
1	4
3	4
0	4
0	4
0	3
205	0
39	54
442	0
345	0
56	4
0	0
93	0
0	0
149	0
0	93
0	118
0	185
14	185
0	13
11	13
30	19
4	49
2	48
21265	77
0	0
78	0
2	0
24	0
156	28
2	0
0	0
43	0
0	10
18	13
2	7
76	3
0	0
5	1
0	52
0	52
270	0
1	95
28	95
3	54
4	0
4	0
139	23
1	0
82	0
139	57
33	12
1	1
61	92
0	10
0	160
0	160
1	158
4	0
1	9
0	0
4	81
5	108
7	110
12	0
201	0
590	0
0	0
0	0
0	0
9	384
2	99
763	0
4	0
182	0
319	0
0	64
0	58
82	65
98	0
53	0
9	4
1	4
84	0
41	0
0	172
53	174
259	0
6	0
6	2
0	6
3	10
1	0
0	2390
2	2401
2	0
89	345
28	32
50	0
2	4
73	0
19	30
0	8
0	0
12	0
0	0
109	195
1	3
95	0
139	0
138	0
59	0
0	0
0	0
38	0
6	4
80	0
127	0
1	0
10	23
0	2141
0	2159
2099	0
20	35
26	0
24	308
243	312
32	133
1	50
23	50
64	0
0	48
162	106
0	0
3	325
0	178
10	0
140	0
0	0
2	0
0	0
0	1
166	0
20	171
64	172
0	10
0	6
0	0
697	13
23	138
214	2
21	1
13	0
396	0
0	3
131	0
26	68
0	52
3	52
2	52
69	480
17	480
1	3
0	3
174	1
485	0
0	0
0	0
0	0
9748	0
0	0
19	29
0	70
227	173
0	5
0	0
1	0
238	0
1	0
43	0
0	0
10	2
118	0
10	0
1	0
0	1
27	0
0	86
0	77
3	77
12	0
0	0
1	72
1	0
280	56
0	1
21	0
7	1
113	44
0	0
28	0
5	39
2	47
1	7
11	98
0	43
0	43
0	0
33	0
4	2
3	21
7860	6984
5766	6987
23	0
0	0
2	4
13	15
147	0
1	0
11	81
1	81
3	231
0	231
15	0
15	518
258	553
138	0
2	1
2	41
0	41
51	30
2	19
0	0
0	0
0	0
210	235
2	4
131	6
897	32
0	0
908	0
150	5
3	4
471	149
0	2
57	0
294	21
0	4
0	0
0	2
4	10
687	0
17	6
0	0
0	14
5	0
3	0
0	0
4	0
4	40
0	40
0	284
15	285
10	24
181	0
138	124
54	0
118	16
0	145
31	145
5	0
30	111
41	93
3	0
57	53
5	21
1	0
93	0
87	24
0	0
16	0
0	1
0	3
0	0
0	0
20	89
3	5
7	74
207	5
88	0
0	18
1	0
0	0
88	0
37	0
238	244
0	68
1095	0
2	15
3	15
0	15
2	0
38	0
26	20
292	16
0	0
3	27
0	26
198	0
2	193
1	362
112	0
365	0
0	0
2	31
1	42
88	0
164	0
44	13
0	33
2	33
3	16
136	0
86	1
0	0
0	0
23	26
0	0
2	4
0	131
60	149
0	124
49	5
187	0
0	2
1342	0
5	0
71	0
114	0
76	0
50	9
1	0
0	3
253	9
1	0
0	135
501	135
0	142
419	142
17	154
0	172
5	0
13	15
0	0
0	0
0	272
32	279
0	265
5	0
0	0
44	1
15	0
0	0
0	0
4	17
136	0
177	4
32	137
1	14
1	14
3	14
0	11
45	44
1	0
37	10
52	0
16	101
4	101
44	0
10	0
468	12
54	0
1	0
5	0
76	15
0	49
4	49
100	0
370	1
281	20
5	5
33	0
355	2
56	0
13	0
2	15
12	14
7	34
24	0
8	10
12	6
33	0
23	0
1	131
41	544
218	543
119	0
314	61
3	63
1	62
23	295
0	308
16	292
28	2
116	0
50	0
32	24
13	10
262	46
57	0
7	1
154	47
162	0
119	0
426	147
0	90
0	89
1	0
0	0
804	7
0	0
356	15
13	0
49	7
31	61
26	80
175	0
336	28
0	6
0	0
3	0
0	9
0	22
10	24
878	0
220	2
21	17
11	6
0	8
0	8
36	0
5	0
167	1
24	103
0	0
2	5
0	0
0	0
1	33
16	33
693	69
47	0
3	15
23	134
0	135
0	125
65	0
0	2
0	2
145	0
38	0
69	140
117	0
82	0
0	1
0	1
0	1
12	0
1	0
55	0
40	1
58	88
1	17
481	0
57	5
8	0
0	3
22	0
0	0
71	17
16	0
81	0
0	5
29	0
157	293
0	292
0	1016
3	112
0	1
1	0
2	0
73	0
17	0
3	5
142	14
1	0
60	85
0	45
28	42
65	0
5	127
2	127
2	131
310	631
175	620
13	0
21	4
293	0
0	33
11	50
26	3
211	0
5	81
12	62
0	21
1	0
181	0
0	3
0	1
143	0
0	1
75	9
28	0
648	111
132	91
144	5
73	4
0	0
158	0
3	0
4	3
2	9
0	9
5	2
0	0
0	0
9	3
5	0
0	1
12	69
364	0
28	0
103	19
0	0
110	35
166	0
265	0
27	298
18	298
34	0
82	158
4	158
10	0
9	47
22	0
6	0
7	13
713	18
434	47
664	0
5	0
8	0
268	0
0	1
0	1
236	21
13	666
28	666
2	603
2	0
55	4
60	87
0	4
2	2
84	11
2090	0
368	0
592	44
426	0
4	0
0	10
0	10
0	9
9	0
2	51
306	89
7	13
109	1
3	0
9	0
0	0
5	0
8	0
513	20
0	0
0	0
0	3
21	18
159	35
222	0
156	0
9	0
0	66
19	262
7	0
0	2
0	3
0	3
136	0
116	120
66	26
64	0
106	0
79	0
0	0
18	6
0	0
6	0
0	5
910	0
137	30
7	30
6	0
34	0
0	0
194	0
63	5
100	84
2	13
0	13
0	11
104	9
277	0
124	3
192	40
173	85
12	135
13	124
3	33
0	0
406	0
486	0
22	0
13	20
282	0
13	85
14	85
1159	0
0	69
0	69
0	79
1	0
198	0
31	0
0	30
0	30
0	0
59	20
17	0
47	51
6	51
191	0
0	0
0	33
3	30
0	29
0	34
45	1
43	79
0	3
0	46
0	5
72	0
3	51
0	51
0	35
2	66
12	19
0	0
329	0
45	101
895	81
4	0
6	0
93	0
0	0
3	0
258	0
18	0
0	0
59	0
19	0
186	0
4	0
27	2
91	0
114	22
28	0
6	0
3	0
23	17
4	1
109	0
13	20
2	0
11	0
408	205
5	9
395	0
6	62
0	62
44	58
102	0
30	401
0	116
0	9
10	411
0	238
0	88
0	0
0	0
80	49
0	0
80	0
325	0
3	105
0	103
0	83
995	69
312	56
0	4
164	0
0	0
0	0
0	0
2	0
0	0
1	8
15	188
32	186
1	16
0	0
1	1
58	149
0	149
83	0
1	0
283	0
3	0
6	10
1	10
31	360
0	360
50	0
20	16
3	0
3	0
154	109
82	0
236	0
3	11
1	11
4	0
1	1
3	0
0	33
28	0
0	0
19	0
1	0
26	0
64	2
3	0
0	0
16	21
63	0
123	0
0	10
1	7
2	54
70	0
2	0
9	0
562	9
324	0
3	1
0	6
57	0
313	0
0	1
49	56
71	0
20	2
7	0
5	5
7	4
41	207
0	0
591	14
0	0
498	0
68	0
41	157
170	156
3	0
1	0
0	0
255	313
0	2
5	33
463	0
21	48
0	48
24	82
27	82
29	0
1	0
68	1
97	325
8	325
0	0
0	0
246	0
17	62
71	0
3	15
2	15
153	861
1	861
41	177
0	116
37	42
2	0
377	0
0	3
529	801
0	801
1	0
205	28
0	0
89	0
2	0
38	34
0	0
0	0
32	0
1	0
137	18
457	126
11	44
0	44
105	5
177	15
0	0
4	35
0	0
65	2
48	0
1	1
1	15
15	15
0	6
4	6
5	3
0	1
44	22
35	29
47	0
46	0
13	0
128	77
8	0
3	1
5	47
95	8
251	119
0	3
43	0
45	0
85	3
5	2
0	7
0	0
0	0
184	12
32	24
124	6
8	282
1	1
0	1
0	0
0	0
10	9
60	89
0	89
6	0
53	623
86	623
35	0
371	0
254	0
62	15
5	1
187	0
97	0
207	0
1	0
0	11
0	2
0	0
31	3
19	0
239	11
0	0
144	0
1770	1
34	16
71	0
83	454
241	454
40	0
57	7
232	30
52	0
27	20
0	20
15	73
22	15
1	31
33	21
15	4
2	10
0	8
2	0
1	56
40	35
27	0
0	1
0	86
13	18
0	3
814	0
150	7
262	446
0	446
61	0
223	175
0	20
0	20
0	16
6	0
56	40
0	9
23	9
24	57
0	1
0	1
2	0
9	11
70	0
272	1
23	0
16	0
33	224
0	0
1	0
5	0
139	0
0	0
1	0
104	1
135	2
2	1
0	1
214	0
84	0
98	0
2	1
0	1
1	44
30	0
0	2
113	0
40	125
0	0
30	0
30	30
3	56
2	2
391	0
19	0
5	47
13	46
40	0
1	6
0	4
53	0
17	81
42	27
3	0
16	75
2	3
114	3
121	323
34	319
0	0
285	0
123	1
57	0
27	0
89	0
11	0
0	0
104	0
15	0
8	0
29	0
0	1
79	0
9	6
0	1
4	80
0	36
0	0
25	2
1	0
45	97
0	97
0	1655
8	0
4	2
3	0
144	0
1	11
351	0
0	2
4	32
38	28
6	11
6	13
0	0
9	0
2	0
690	0
56	0
17	0
12	77
301	0
117	0
1	27
0	6
24	4
1	0
0	2
36	97
0	97
218	306
107	306
39	0
7	43
213	244
2	244
1415	0
0	0
5	57
11	57
6	46
11	68
26	0
744	81
1323	0
116	5
154	9
1	0
20	0
46	8
0	0
54	138
1	17
26	72
68	36
7	2
33	12
19	198
0	180
2	5
0	0
123	0
105	74
12	100
346	0
175	4
633	0
46	77
2	9
1	4
5	2
15	0
89	3
0	0
210	121
54	9
21	0
15	8
1118	24287
4075	24282
14	5
70	0
5	8
4	0
401	0
20	14
0	0
88	60
1	3
205	0
2	0
0	0
1	0
0	104
16	39
10	19
1	0
217	0
24	89
2	74
0	6
0	6
416	57
0	0
1210	0
0	0
77	49
0	39
0	1
0	1
20	0
25	10
0	0
21	2
24	2
1	2
144	0
2	7
14	67
8	10
4	0
786	0
87	0
45	0
7	0
74530	54
19	171
0	36
160	0
0	0
2	1
13	0
59	11
42	0
62	6
5	15
500	146
2	3
0	1
136	34
19	0
0	1
1	1
72	21
17	0
5	10
3539	0
9	50
51	136
73	114
631	1
0	0
0	0
2	0
0	1
96	0
42	76
0	5
176	4
233	69
26	346
30	346
18	0
32	243
5	0
0	0
0	0
32	0
0	0
1152	0
31	2
1	0
0	0
33	0
2	0
4	1
58	7
0	0
0	0
0	0
7	22
0	22
9	22
0	0
3194	46
0	3
37	0
10	0
0	53
2	53
5	53
1	0
3	0
17	109
0	109
80	0
0	31
0	0
33	7
125	353
0	0
192	13
98	28
13	55
1	0
0	0
3	0
51	0
41	227
10	418
10	417
1	0
16	0
1615	5
148	0
29	115
0	115
48	0
611	0
305	60
381	0
122	0
3	0
13	0
79	12
9	12
107	103
0	23
6	0
3	0
206	0
68	3
6	0
4	1
56	14
360	3
32	0
0	0
305	3
0	27
0	27
0	25
0	2
0	0
44	0
179	0
241	3
0	0
0	1
234	0
0	0
196	0
53	132
0	132
1	90
16	76
16	31
65	85
22	12
11	0
76	0
0	0
410	0
0	0
22	24
8	32
146	2
117	0
100	24
81	65
5	223
43	0
19	0
342	159
0	0
0	0
0	1
113	11
51	0
22	107
0	76
0	0
0	19
0	19
14	0
415	1
11	0
0	0
17	50
62	0
149	45
2	0
0	0
0	0
0	0
248	0
52	29
20	92
0	30
9	0
0	0
0	1
0	1
32	12
33	110
29	26
71	73
11	73
0	233
1	244
4	242
224	0
33	0
10	39
300	0
964	1
1	734
52	732
38	0
0	4
2525	0
1	0
19	0
10	116
6	108
373	0
0	0
0	7
176	37
806	1
4	20
15	1
3	17
0	17
130	0
1	51
0	0
183	60
0	0
0	1
1	4
9	0
17	0
0	66
22	275
81	272
36	84
0	84
0	0
0	0
315	0
3	4
0	4
116	29
1	3
96	32
95	0
126	0
471	1
2	1
592	0
155	0
0	7
49	120
256	0
0	0
953	0
2	28
0	0
2	0
137	0
0	0
5	0
25	28
188	3
19	0
0	0
43	18
23	344
0	0
158	159
0	158
0	0
141	23
3	48
47	140
0	58
6	58
60	0
69	0
18	0
151	0
0	64
1	64
0	3
0	4
664	0
14	0
3	0
77	0
23	66
462	0
67	24
187	29
34	0
1028	0
56	4
28	25
25	25
34	106
3	106
0	1223
3	1223
36	0
26	144
31	144
80	40
0	40
9	0
0	2
0	873
50	873
26	22
0	0
1	0
0	1
27	6
0	6
0	5
413	0
18	0
196	41
826	10
0	0
40	0
40	0
0	0
130	1
50	2
200	11
37	23
4	0
93	0
67	0
2	5
4	2
12	39
0	39
61	0
53	358
2	276
56	6
0	0
1	0
4	61
0	61
0	0
0	0
126	0
108	0
30	120
158	2
0	6
197	10
88	25
89	0
39	36
1	0
10	68
4	0
100	2
1	16
11	0
392	16
66	74
16	0
111	0
88	3
563	0
183	3
70	6
730	0
4	0
109	158
8	0
389	0
1	46
6	15
2	0
16	1
26	63
12	88
13	0
2883	1418
40	1409
48	0
0	2
0	2
100	2
15	0
102	17
76	0
1	1
224	8
454	0
1	5
74	0
12	39
0	39
12	33
15	28
220	10
194	0
557	0
8	11
67	0
1	0
0	0
151	0
74	101
0	101
0	4
5	120
0	120
0	162
60	162
0	0
12	66
0	0
0	0
100	2
0	4
86	0
42	8
0	0
0	0
71	71
100	0
0	7
3	12
2	0
0	0
0	6
0	0
18	23
511	0
0	0
8	266
27	176
0	176
3389	49
3	91
12	91
0	69
0	2
30	278
1	53
9	258
0	258
0	233
9	0
4	0
1	0
0	0
2	2
0	2
0	1
5	0
227	48
52	7
2	24
0	1
6	5
0	2
4	0
0	0
249	0
320	4
0	17
0	0
12	12
90	0
48	0
401	13
73	0
0	1
0	0
7	0
0	2
0	3
0	3
590	0
207	0
144	318
8	318
364	0
6	0
63	0
0	2
1	0
57	19
6	4
0	0
741	0
390	0
4	0
38	0
7	0
13	0
0	0
114	154
0	154
0	0
6	3
339	77
0	0
192	53
91	134
0	0
0	0
4	0
0	0
0	0
2	0
2	8
0	8
466	20
88	0
0	1470
554	0
589	233
15	176
216	0
12	13
62	0
0	0
1	0
5	16
7	6
52	47
41	40
69	31
2	0
4	143
39	30
0	23
0	23
5	22
0	11
0	22
29	4
151	5
234	0
274	0
13	63
3	53
0	49
0	1
17	4
3	21
0	21
0	32
172	0
4	214
0	214
10	109
0	0
149	0
0	0
0	9
17	38
8	3
0	0
220	1
0	3
1	1
0	0
475	37
1	0
1668	0
5	187
0	186
12	187
0	8
0	0
0	0
94	41
17	67
61	1
0	0
0	0
161	46
358	0
0	1
22	0
28	0
2	4
50	10
13	1585
667	1585
0	0
0	2
41	0
1	0
0	5
18	38
21	40
0	40
2	0
2	0
0	0
0	451
0	396
0	372
0	335
0	275
1	283
0	327
0	150
0	445
0	445
133	0
88	88
28	7
0	0
4229	0
713	0
2	0
1	1
752	0
2	0
3	0
130	0
0	8
7	0
0	6
49	19
14	18
0	0
64	1
364	1
7	10
5	1
34	0
174	0
0	0
3	7
346	0
1	58
168	22
0	0
566	0
10	0
9	11
340	0
254	10
3	181
103	0
842	0
500	0
37	0
20	0
365	0
0	3
24	50
27	0
161	0
37	0
19	9
167	0
0	1
0	1
41	0
3	70
0	70
614	0
134	0
20	7
46	0
0	1
0	0
0	0
1	1
0	0
0	0
92	0
20	29
381	0
14	0
127	18
1	0
23	380
0	0
3	0
22	15
6	0
41	0
0	1
1	1
6	0
132	0
0	1
337	23
74	181
9	178
146	0
0	0
0	0
13	1
32	0
0	2
0	14
40	9
125	58
0	0
103	0
208	0
35	0
52	73
13	0
124686	0
18	86
339	2
43	63
5	0
252	83
19	0
345	1
45	27
11	0
73	1
292	7
9	65
101	0
14	58
0	58
5	1
101	59
1	3
0	5
0	1
1	0
12	153
13	153
24	10
0	9
11	9
42	0
8	5
10	17
11	0
1	309
33	309
72	0
53	0
19	0
314	254
0	0
0	2
0	12
0	4
853	0
139	0
184	14
0	1
0	0
0	0
12	89
2	1
1731	1253
19	1253
509	101
31	99
66	13
7	0
68	0
0	0
195	98
0	4
385	0
20	12
27	0
26	118
0	118
2	42
7	39
0	21
181	4
226	0
139	0
259	8
25	0
0	0
104	0
13	0
511	52
61	0
7	0
2	0
299	1
45	219
1	339
0	380
1	0
9	70
193	84
0	0
18	17
54	0
24	15
0	11
69	0
0	3
57	0
5	40
69	0
1	0
78	169
1	0
101	9
39	0
0	0
0	0
833	28
0	1446
49	18
98	448
0	266
0	245
0	262
43	18
15	29
0	0
0	0
0	0
108	11
6	0
163	172
59	0
0	0
169	0
72	70
0	70
0	24
0	27
1	37
995	0
0	0
267	4
2	0
56	2
0	0
0	0
7	13
0	13
0	0
1	0
39	0
99	56
0	0
1	26
4	10
149	68
0	3
1	0
0	0
0	0
0	0
0	0
45	0
22	234
16	234
47	0
0	205
11	205
0	202
29	51
0	40
103	240
6	86
0	161
15	2
4	2
28	0
0	6
2	6
0	0
8	133
149	76
0	69
42	0
135	87
103	50
167	0
33	0
163	277
45	164
0	164
5	3
236	0
5	17
109	42
0	2
0	2
530	0
45	1195
101	1289
110	0
29	138
302	138
32	17
6	11
8	11
2318	0
29	81
0	81
4	3
0	17
6	17
1	13
14	0
37	221
0	0
0	0
3	3
149	0
1	0
30	17
0	1
0	0
1	0
165	0
264	0
5	0
2	0
202	0
8	128
283	6
0	0
101	1
2257	2
1	4
17	0
2	86
5	86
0	38
868	0
0	70
36	95
7	0
86	0
2	0
18	11
0	11
0	11
15	0
21	229
17	249
0	1
0	1
492	557
3	556
266	341
2	0
0	262
19	262
17	226
0	228
0	228
215	49
0	0
4	8
7	8
7	14
16	0
14	0
44	0
21	0
16	0
0	2
38	31
0	31
7	25
5	0
6	0
142	9
0	0
6	0
89	0
1	0
3	6
8	10
5	0
0	0
4	125
47	125
146	0
139	36
0	5
252	0
25	0
516	336
30	0
107	34
11	0
9	0
1	0
39	404
1	399
69	11
26	55
1	55
93	1
28	0
2	0
7	22
342	0
54	1
189	20
4	76
420	3
90	0
93	202
72	104
0	78
0	103
10	231
54	48
43	50
0	0
11	0
211	1
28	1
71	0
44	0
0	24
3	24
2	156
27	298
99	151
571	233
55	38
105	0
12	173
28	1
5	0
2717	0
13	322
402	0
5	0
38	467
37	478
126	6
45	0
25	0
124	81
2	81
1	76
16	14
58	70
27	9
34	20544
9	9683
18478	20493
27	676
17	0
202	0
2	62
0	2
0	2
11	0
145	0
2270	2
0	0
1185	0
7	0
46	0
53	0
0	0
6	3
0	0
1	1
0	48
0	0
18	6
10	0
26	9
1	9
4	103
135	106
23	0
2	6
0	2
191	0
366	0
0	3
0	2
79	76
0	0
1	2
0	0
0	0
4	0
5	23
126	26
24	11
10	0
63	10
0	0
0	3
0	0
149	80
38	705
58	705
29	26
0	0
1	0
0	5
0	5
440	0
51	0
212	6
0	0
3	0
292	0
158	7
1	0
107	0
136	2
3	0
158	6
0	0
1	0
0	1
8	6
492	49
14	11
1	6
1	0
257	0
6	18
0	18
0	0
0	0
0	68
1092	112
12	329
13	339
41	203
0	203
90	272
0	87
65	0
30	181
84	181
121	0
13	190
2	190
10	6
189	7
5	9
0	1
10	0
8	0
0	2
58	38
123	0
139	0
37	0
93	0
146	0
29	6
138	20
5	20
58	0
156	0
0	0
3	0
94	0
55	0
2	0
250	2
1	0
1860	0
2	49
42	0
414	0
62	162
2	117
1579	198
3	2
0	2
88	0
11	0
5	30
116	2
157	0
29	0
48	0
0	0
0	3
0	0
0	0
6	54
0	0
3	3
0	6
4	0
0	17
30	3
0	0
0	0
14	11
10	0
0	0
18	0
62	0
3350	0
0	0
4	16
270	0
160	0
1	127
88	34
44	78
7	78
495	8
1	16
1	1
21	104
144	0
19	0
0	86
0	86
2	9
0	3
0	6
0	7
0	5
0	5
0	3
0	3
0	3
0	0
2	0
4	0
0	0
8	0
17	49
30	0
0	0
132	0
44	592
37	57
7	3
0	0
81	1
71	0
46	1
0	0
75	59
31	0
306	0
85	0
482	0
0	0
23	0
0	0
25	0
4	0
19	123
0	46
336	0
0	0
2	0
156	8
259	0
183	8
401	0
0	2
41	0
136	2
1	0
0	0
6	13
22	16
0	0
0	0
0	1
20	2
14	1
0	7
0	92
35	93
0	81
5	0
16	0
234	0
0	2
1	0
0	51
0	51
228	629
37	628
669	3
2	1
0	0
43	27
15	2
16	0
171	0
20	0
336	0
0	0
1	13
15	0
139	0
24	180
89	5
0	0
13	11
0	4
0	4
172	0
2	0
407	13
7	2
17	4
1	0
24	0
59	0
17	19
0	0
10	1
5	0
6	0
518	0
137	0
7	0
0	1
0	0
4	0
14	8
17	0
24	1
20	13
16	8
47	152
105	0
0	0
0	0
1	0
29	0
686	0
0	63
148	26
48	275
1	275
0	345
17	0
372	4
0	0
0	1
3	0
388	10
0	2
1	2
0	2
24	0
11	59
1	0
32	0
0	0
0	0
15	0
8	0
8	0
0	6
0	6
0	0
0	0
31	0
287	5
12	0
0	3
0	1
1	3191
2	3179
0	0
126	199
0	1
833	0
80	0
40	65
7	0
13	0
55	0
27	0
10	495
2	438
0	145
1	6
9	0
71	0
149	0
40	41
39	39
116	55
14	0
72	10
2	0
0	0
0	0
50	21
0	21
123	0
36	1
560	0
1	0
256	59
102	0
393	458
2	476
0	1
11	0
0	1
0	1
3	0
17	7
0	0
51	44
5	0
0	5
1	6
200	29
68	0
98	174
1218	12
67	0
5	29
7	3
1	0
11	0
13	0
12	57
278	0
1	1
114	91
0	2
192	19
19	11
0	0
0	0
0	1
0	1
0	3
4	3
43	17
792	0
0	332
1	332
394	0
4	59
12	0
9	0
68	0
49	0
0	0
328	0
1	27
0	7
0	5
0	5
0	5
1	0
3	22
0	12
24	0
28	0
160	11
37	26
0	0
231	127
0	0
0	1
8	15
36	58
31	0
44	101
23	101
0	1
0	1
11	0
0	0
0	0
289	372
7	368
0	356
0	0
86	0
274	103
0	0
27	114
20	114
1	0
0	1
161	0
3620	497
26	108
0	108
1120	0
22	0
19	245
2	245
2	0
11	0
126	0
216	0
1	0
1	1
91	20
1334	1
86	0
53	0
0	0
1	13
0	0
1	1
0	0
132	0
397	0
31	0
0	0
0	0
41	0
47	0
778	1
284	0
5	97
0	97
4	97
77	765
239	768
223	2
0	0
3	0
387	0
25	0
9	273
0	273
0	273
13	273
121	199
0	166
20	0
47	1
92	17
59	24
11	0
1059	0
211	0
1	3
0	5
0	0
7	0
2	4
0	1
295	0
0	0
141	30
46	1
421	6
49	0
28	313
0	302
5	0
283	0
46	241
0	243
2957	1
18	115
0	115
20	0
13	0
0	15
0	15
0	0
125	85
24	0
1	236
0	236
26	0
0	3
0	3
0	1
0	0
0	1
0	0
0	0
12	1
0	0
58	15
66	11
10	80
4	80
141	176
192	173
0	0
0	2
11	64
1	51
168	89
228	2
19	13
1	0
0	3
0	3
11	49
7	62
1	6
0	3
213	126
0	124
207	0
0	0
2	12
30	0
1	4
0	6
32	0
195	0
4	0
0	0
7	0
69	2
4	34
2	6
29	11
0	11
8	14
0	10
0	4
0	4
8	2
51	72
3	41
0	0
78	0
25	1
139	0
24	181
0	88
0	87
44	0
100	95
1	33
132	41
29	0
0	123
0	37
0	2
0	0
43	2
61	3
51	70
2	1
194	90
390	0
12	0
0	0
245	25
70	0
0	1
0	1
0	15
6	3
9	0
1220	0
1	5
48	6
6	37
6	6
13	7
0	1
0	1
0	0
0	0
14	12
0	0
52	46
26	42
2	2
0	432
509	432
0	0
3	1
246	1
11	187
52	195
651	87
180	0
0	83
0	0
128	84
5	20
4	70
2	0
98	0
0	0
21	2
197	0
263	0
12	0
119	0
54	25
5876	0
4	12
1	15
0	6
21	0
1	20
0	83
0	15
0	96
4	110
5	21
0	21
81	6
411	0
10	0
8	3
11	0
343	16
0	14
0	14
1537	1
6	69
7	69
192	1
0	21
0	21
20	186
3	8
210	0
15	1
11	4
36	129
63	160
0	0
158	0
33	0
3	0
16	0
180	56
0	82
0	82
11	3
19	2
21	0
164	4
2	1
0	5
14	30
2	0
60	49
0	0
167	22
2	5
0	85
3	34
0	1971
0	0
0	0
13	0
10	0
0	3
0	3
0	131
0	131
0	0
0	0
0	0
35	46
15	0
4	13
2	9
0	2
37	0
2	0
23	117
40	98
31	115
268	0
0	0
51	33
50	8
19	38
1	42
