UniqueCount	AmbigCount
105	19
16	3
8	348
22	348
107	0
476	4
0	2
164	0
0	1
0	0
0	0
0	0
0	17
0	9
0	21
0	0
5	0
57	95
0	0
20	29
28	0
28	16
54	86
0	0
6	0
0	0
0	0
0	0
7	0
0	0
1	0
81	0
8	14
0	0
0	0
0	0
8	0
991	0
91	0
309	0
0	0
44	0
0	16
6	16
5	1567
765	3
74	156
3	0
0	1
1	1
0	5
0	3
70	198
35	198
23	13
0	0
67	30
0	14
14	21
293	0
3	0
390	45
0	137
42	70
9	137
7	0
109	0
4616	0
5	0
6	0
94	416
1	426
3	2
0	18
0	31
0	18
41	63
25	0
59	0
36	29
0	0
0	0
329	2
6	1
3	55
20	0
0	109
40	122
145	0
0	122
8	122
0	6
10	6
116	176
7	175
27	0
25	53
925	0
0	0
0	0
57	0
380	2
0	0
1	19
0	79
0	79
0	0
345	5
1	0
91	0
2	0
5	0
40	0
0	7
4	7
21	0
25	19
23	248
0	183
0	0
0	38
280	144
58	1
0	0
0	0
0	1
0	1
114	62
0	62
32	17
0	0
192	0
32	10
10	76
0	0
0	4
32	0
23	0
1	0
67	6
0	19
34	19
0	0
36	16
244	0
0	1
686	0
0	0
0	0
41	8
52	0
0	77
44	77
62	142
0	108
16	108
20	0
9	0
0	157
135	179
0	0
0	0
0	0
14	0
220	1
0	0
0	0
76	0
13	116
0	194
0	194
10	5
10	0
0	0
1090	0
451	55
52	0
5	0
655	0
14	40
6	40
1	40
46	4
0	24
41	68
16	94
0	331
9	331
140	0
0	0
1	0
531	0
8	0
231	0
49	0
5	0
20	1
0	12
20	12
0	0
1	0
0	0
16	0
0	0
3	0
0	0
0	0
0	0
162	3
30	55
317	1
352	0
60	5
8	5
61	0
0	0
57	0
0	118
0	133
0	186
7	186
0	44
6	44
17	11
0	68
0	64
22244	65
0	0
177	0
0	0
13	0
156	33
5	0
0	0
36	0
0	13
15	18
3	10
98	2
0	4
0	3
0	18
0	18
208	0
0	81
18	81
6	47
0	0
4	0
133	9
0	0
77	0
163	42
35	9
0	0
58	73
0	5
0	95
0	95
0	95
4	0
0	3
0	0
0	95
7	122
20	124
8	1
152	0
549	0
0	0
0	0
0	0
17	347
5	71
699	0
0	0
186	0
381	0
0	74
0	70
90	74
61	0
46	0
5	0
10	0
120	0
21	0
0	159
27	159
129	0
7	0
7	0
0	1
0	9
0	0
0	1969
0	2025
0	0
132	405
27	55
31	0
3	1
87	0
14	28
0	7
0	0
13	0
0	0
87	155
9	1
106	0
139	0
119	0
17	0
6	0
0	0
33	0
0	1
76	0
164	0
0	1
12	24
0	1765
0	1825
2183	0
10	34
25	0
12	270
206	275
44	123
0	41
20	41
39	0
5	38
112	56
0	0
1	308
0	154
7	0
158	0
0	0
0	0
0	0
0	0
195	0
25	138
57	138
0	11
0	11
0	0
460	12
22	67
203	10
13	1
31	0
279	0
0	0
112	0
47	52
0	86
0	86
7	86
73	513
38	513
0	0
0	0
164	11
443	0
0	3
0	7
0	0
9147	0
0	0
29	21
0	9
252	209
0	0
0	2
0	0
236	0
1	0
46	0
0	0
7	0
95	0
7	0
0	0
0	0
13	0
0	43
0	33
11	41
0	0
0	0
0	58
1	0
215	25
2	3
16	0
8	4
82	34
0	0
42	0
12	19
5	56
9	11
19	83
0	13
0	13
0	0
24	0
0	0
10	24
7831	6959
5254	6959
146	0
0	0
0	5
21	4
116	0
0	0
9	94
0	94
1	188
2	188
14	0
2	344
134	395
139	0
0	7
17	34
0	34
48	26
2	24
0	0
0	0
0	0
182	221
0	0
76	19
718	26
0	0
744	0
70	10
3	5
308	157
0	0
77	0
317	11
0	1
0	0
0	0
2	2
743	0
18	8
0	0
0	23
0	0
19	0
0	0
2	0
0	66
0	66
0	279
31	283
1	10
91	0
105	153
43	0
84	14
0	59
0	59
0	0
11	38
15	24
9	0
76	58
0	14
0	0
61	0
59	17
0	0
1	0
0	3
0	0
0	0
0	0
1	59
7	18
2	85
246	0
114	0
0	23
0	0
0	0
80	0
31	0
185	249
0	6
965	0
8	13
1	13
0	13
0	0
14	0
34	27
346	30
0	0
1	12
0	12
188	0
0	203
2	335
45	0
338	0
0	0
0	17
0	33
54	0
145	0
24	19
2	30
0	30
48	24
118	0
88	0
0	0
0	0
11	22
0	0
3	13
0	107
60	115
0	107
109	16
172	0
0	0
1176	0
0	0
92	0
165	0
98	0
28	19
0	0
0	3
271	14
1	0
0	52
382	52
0	113
384	113
19	144
0	169
19	0
21	5
0	0
0	1
0	347
16	347
0	329
0	0
0	0
49	9
8	0
0	0
0	0
8	18
126	0
182	3
16	95
2	19
0	19
7	1
0	22
81	42
0	0
10	6
79	0
39	136
4	136
33	0
8	0
481	21
34	0
0	0
2	0
111	13
0	22
3	22
105	0
323	0
212	50
0	4
102	1
329	0
39	0
18	0
2	14
15	27
13	11
33	0
4	5
27	12
26	0
53	0
0	141
31	504
200	502
133	0
281	78
1	79
0	81
25	290
0	300
7	290
45	2
113	0
92	0
23	35
29	8
223	23
93	0
0	1
133	72
41	0
68	0
325	91
0	37
0	37
3	0
0	0
931	13
0	0
293	35
5	0
81	3
35	40
9	65
135	0
348	14
9	16
0	0
0	0
0	2
0	24
7	28
335	0
236	0
17	3
12	1
0	3
0	3
62	0
0	0
197	7
8	74
0	0
0	25
8	0
7	0
2	8
9	8
464	75
60	0
3	30
10	116
0	116
4	112
31	0
0	0
0	0
107	0
48	0
69	140
102	0
49	0
0	12
0	12
0	0
14	0
0	0
56	0
24	0
36	94
5	19
401	0
26	2
17	0
0	0
7	0
0	0
31	16
24	0
58	0
0	0
37	0
146	258
0	256
0	860
10	47
0	2
3	0
4	0
69	0
8	0
2	0
47	21
3	0
97	94
0	43
28	48
46	1
1	103
0	103
0	106
300	643
223	618
0	0
3	2
264	0
0	10
37	12
6	0
263	0
1	113
12	69
0	46
9	0
22	0
0	5
0	0
39	0
0	1
65	7
27	0
446	82
64	101
132	13
79	1
0	0
171	0
0	0
0	0
0	6
0	6
2	0
0	0
0	0
0	1
11	0
0	0
11	40
321	0
21	0
87	30
0	0
121	22
151	0
225	0
20	249
12	249
30	0
54	76
1	76
8	0
16	71
1	0
32	0
0	13
492	16
290	43
496	0
10	0
4	0
281	0
0	9
0	9
251	26
5	641
85	641
2	593
0	0
140	4
86	64
11	20
0	12
78	19
1015	0
361	0
421	50
510	0
0	0
0	16
0	16
0	16
0	0
0	23
259	102
12	7
124	0
2	0
30	0
0	0
4	0
7	0
528	13
3	0
0	0
0	0
9	27
192	32
178	0
107	0
10	0
0	9
31	287
6	0
0	3
0	3
0	3
99	0
105	171
44	2
49	0
61	0
65	0
0	0
26	3
0	0
7	0
0	0
911	0
100	29
11	29
7	0
28	0
0	0
208	0
89	10
83	84
0	11
0	11
0	11
67	5
353	0
103	19
152	45
157	95
2	86
24	77
1	34
0	0
343	0
453	0
8	0
7	12
260	0
7	70
28	70
1394	0
0	169
0	169
0	64
0	0
248	0
18	0
0	14
0	14
0	0
56	4
11	1
14	30
0	30
210	0
0	8
0	23
5	27
0	23
0	23
13	1
50	90
0	14
0	21
0	0
86	0
3	29
0	29
0	24
5	63
10	10
0	0
246	0
48	84
849	86
0	0
2	0
110	0
0	0
17	0
178	0
14	0
0	0
39	0
10	0
135	0
4	0
20	5
84	0
125	26
45	0
0	0
10	0
16	19
7	0
107	0
9	5
0	0
22	0
327	157
2	4
387	0
4	83
0	83
19	53
69	0
41	364
0	93
0	15
18	385
0	211
0	76
0	0
0	0
57	45
0	0
46	0
284	0
0	51
0	57
0	50
316	61
246	73
0	3
132	0
0	0
0	0
0	0
0	0
7	0
8	6
1	211
25	211
0	22
0	0
9	1
42	176
0	176
47	0
0	0
215	0
2	0
0	8
0	8
21	370
0	370
54	0
23	7
1	0
0	0
112	88
89	0
136	0
8	8
0	8
8	0
0	0
7	0
0	7
25	0
0	0
13	0
11	0
17	0
84	1
0	0
0	0
20	29
19	0
82	0
0	13
2	15
11	22
81	0
5	0
45	0
452	2
312	0
1	0
0	9
53	0
263	0
0	1
13	44
73	0
13	0
18	0
3	6
12	3
19	192
0	0
580	11
0	0
561	0
84	0
45	206
74	205
0	0
0	0
0	0
248	335
0	0
0	15
490	0
34	26
0	26
20	88
38	88
20	0
0	0
80	0
59	214
0	214
0	0
0	0
187	0
8	70
51	0
8	10
6	10
137	731
0	731
35	164
0	110
15	55
3	4
209	0
0	13
576	997
0	997
0	0
154	43
6	0
72	0
0	0
15	42
0	0
0	2
4	0
0	0
85	21
459	96
0	38
0	38
82	7
149	41
0	0
0	27
0	0
65	2
21	0
0	0
0	22
16	22
0	3
1	3
2	0
0	0
36	8
29	7
33	0
73	0
0	0
127	46
0	0
2	0
3	36
44	22
270	169
0	0
41	0
26	0
73	3
8	5
0	3
1	0
0	6
200	2
32	19
121	0
5	266
4	1
0	1
0	0
0	0
11	0
21	60
0	60
1	0
71	683
77	683
40	0
301	0
174	0
45	2
10	7
66	0
240	0
161	0
0	0
0	7
0	0
0	0
12	15
36	0
225	18
0	0
124	0
655	2
34	25
30	0
98	473
205	473
15	0
48	0
143	19
16	0
24	26
0	26
18	89
22	23
0	58
33	31
11	6
0	39
0	24
1	0
0	49
28	26
17	0
1	0
0	11
3	15
3	1
166	0
141	3
240	434
0	434
32	0
230	114
0	35
0	35
0	23
0	0
95	60
0	9
25	9
20	51
0	0
1	0
0	0
0	11
46	0
338	8
11	0
6	0
32	208
0	0
0	0
11	3
56	0
0	0
0	0
96	2
113	1
1	1
0	1
176	0
88	0
78	0
0	0
0	0
0	7
12	0
0	0
97	0
29	102
0	0
4	0
29	47
5	44
0	3
500	0
1	0
15	52
8	52
51	0
5	0
0	1
83	0
13	77
58	21
3	0
1	9
8	0
40	0
70	128
3	120
0	0
225	0
74	0
53	0
50	0
123	0
1	0
0	0
96	0
10	0
7	0
26	0
0	3
79	0
9	8
0	3
5	45
0	24
1	0
42	0
0	0
40	105
0	105
0	1337
2	0
0	0
6	0
112	0
0	12
238	0
0	0
1	28
40	10
10	15
0	15
0	0
14	0
0	0
461	0
40	0
0	0
24	68
222	0
41	0
0	40
0	16
30	4
1	0
0	0
12	61
0	61
229	473
122	473
34	0
6	27
167	290
0	290
976	0
0	0
3	71
0	72
6	64
11	50
12	0
680	48
1118	0
127	7
140	4
6	3
27	0
12	6
0	0
47	157
1	8
51	54
45	55
5	0
38	1
22	135
0	133
0	2
0	0
122	0
124	78
5	70
248	0
183	1
471	0
39	77
0	1
1	5
6	0
4	0
82	0
0	0
179	95
49	0
12	0
6	8
1122	26061
3968	26061
7	4
58	0
8	14
7	0
436	0
12	19
0	0
86	60
4	6
167	0
3	0
0	0
0	0
0	83
26	27
8	30
0	0
179	0
11	79
0	63
0	1
0	1
396	56
2	0
928	0
0	0
27	62
0	54
1	1
0	1
23	0
20	13
0	0
7	4
19	4
7	0
132	0
0	2
30	81
16	30
0	0
716	0
29	0
49	0
1	0
67612	55
20	124
0	12
94	0
0	0
0	0
10	0
45	11
44	0
37	10
10	18
278	99
0	13
0	13
185	26
15	0
0	0
5	1
57	4
10	0
12	9
2097	0
12	46
75	121
67	119
829	10
4	0
0	0
16	0
0	0
101	0
46	104
0	9
152	0
177	71
28	342
10	342
10	0
59	258
0	0
0	0
2	0
37	0
0	0
606	0
40	0
0	5
0	0
10	0
0	0
11	0
33	7
0	0
0	0
0	0
5	8
0	8
13	8
0	0
1955	54
0	3
12	0
24	0
0	74
0	74
16	74
0	0
0	0
23	60
0	60
54	0
0	39
0	0
26	6
135	339
0	2
222	20
86	35
4	32
0	0
0	0
0	0
32	0
54	207
12	358
12	349
0	0
11	1
941	4
131	0
15	85
0	85
66	0
330	0
262	40
311	0
165	0
0	0
14	0
46	9
0	11
66	117
0	40
3	0
0	0
218	0
93	1
3	0
0	0
99	13
245	1
12	0
0	0
271	0
0	20
0	20
0	18
0	7
0	0
45	0
143	0
203	7
0	1
0	0
290	0
1	0
64	0
20	54
0	51
0	56
0	54
8	26
26	56
24	7
4	0
112	0
0	0
354	0
0	0
28	9
1	34
137	0
125	0
31	9
78	30
0	98
56	0
22	0
347	174
0	0
0	0
0	1
106	5
63	0
16	46
4	26
0	0
0	9
0	9
20	0
435	5
22	0
0	0
8	35
44	0
199	62
10	0
0	1
0	1
0	0
199	0
50	14
30	107
0	37
4	6
0	0
0	0
0	0
32	10
24	120
33	9
72	42
14	42
0	227
0	256
2	256
181	0
28	0
1	28
306	0
674	2
0	731
24	730
41	0
0	1
1642	0
0	0
27	0
15	184
0	180
344	0
0	0
0	57
87	27
857	1
0	8
6	0
0	21
0	21
121	0
0	27
0	0
165	76
0	0
0	4
0	3
8	0
21	0
0	69
11	159
80	160
20	48
0	48
0	0
0	0
334	0
8	3
0	3
116	41
0	11
104	46
99	0
67	0
346	0
0	0
432	0
42	0
0	12
61	109
251	0
0	0
1082	0
1	18
0	0
0	0
169	0
0	0
1	0
5	35
188	0
48	0
0	0
27	42
15	306
0	0
78	104
0	104
0	0
215	53
19	59
56	123
0	35
1	35
48	0
30	0
5	0
123	0
0	61
0	61
0	1
1	1
725	0
25	0
3	0
58	0
21	72
364	0
102	18
59	20
35	0
625	0
43	6
31	17
17	17
14	133
0	133
0	1234
8	1234
45	0
26	148
9	148
38	55
0	55
32	1
0	0
0	1023
31	1023
9	10
0	0
0	0
0	0
14	2
0	2
0	19
375	0
7	0
218	37
727	1
0	0
41	0
54	0
2	0
106	2
31	0
187	11
23	17
9	0
53	0
40	0
0	1
1	0
0	20
0	20
70	0
24	296
1	266
61	0
0	0
0	0
0	52
0	52
0	0
0	0
175	0
92	0
32	107
199	1
0	1
121	10
73	23
61	0
44	40
0	0
0	50
0	0
27	1
0	19
12	0
318	12
43	49
0	0
54	0
60	1
575	0
114	10
108	0
596	0
0	0
132	203
3	2
299	0
0	2
5	31
0	0
4	8
13	55
3	88
44	0
3002	1496
18	1491
46	0
0	0
0	0
87	6
3	0
118	14
88	0
0	3
197	10
383	4
4	48
91	0
11	41
0	41
11	60
30	52
197	2
88	0
621	0
6	7
26	0
5	0
0	0
115	0
50	93
0	93
4	0
4	107
0	107
0	193
36	193
0	0
7	85
0	1
2	0
85	0
2	10
45	0
27	10
0	0
0	0
64	74
124	0
0	5
3	7
0	0
0	0
0	1
5	0
15	22
525	0
0	0
6	246
25	163
0	163
3198	50
0	92
9	92
0	9
0	0
27	247
0	50
7	236
0	242
0	208
0	0
0	0
0	0
0	0
8	4
0	4
0	0
11	0
232	26
50	12
0	32
0	0
0	3
0	0
3	0
0	0
255	0
365	6
0	27
0	1
9	27
56	0
79	0
377	20
14	0
0	3
0	0
11	0
1	3
0	9
0	9
493	0
193	0
84	369
17	369
337	0
2	0
65	0
0	0
3	0
56	33
0	4
0	0
754	0
595	1
0	0
20	0
2	0
3	0
0	0
75	111
0	111
0	0
4	2
385	87
10	1
202	22
163	114
0	0
0	0
2	0
0	0
0	0
3	7
0	2
2	2
358	4
43	0
0	1179
516	0
295	149
9	97
243	0
1	11
46	0
0	0
1	0
7	22
17	17
46	45
29	62
55	20
4	0
0	142
54	34
0	22
0	22
18	20
0	11
0	22
15	4
236	10
272	0
301	0
6	55
0	34
0	51
0	3
5	4
1	11
0	11
2	45
99	0
0	141
0	141
2	111
0	0
103	0
0	6
0	2
5	29
6	0
0	0
221	4
0	0
0	0
0	0
532	62
0	0
398	0
0	98
0	98
19	98
0	13
0	0
0	0
75	33
23	36
46	0
9	0
0	0
139	38
303	0
0	0
20	0
38	0
6	4
30	19
5	1130
543	1130
0	0
0	3
69	0
0	0
0	4
4	51
16	24
0	24
1	0
0	0
0	0
0	544
0	462
0	430
0	393
0	313
0	316
0	365
0	143
0	544
0	544
90	0
98	93
17	8
0	0
3023	0
586	0
1	0
0	0
571	0
3	0
0	0
135	0
0	18
7	0
4	2
47	5
3	21
0	6
51	4
359	0
8	8
0	3
17	0
62	0
0	0
2	3
183	0
3	36
80	5
0	0
270	0
2	0
24	16
255	0
262	20
0	250
124	0
729	0
366	0
18	0
17	0
282	0
0	0
39	37
37	0
125	0
31	0
18	9
150	0
0	2
0	2
44	0
2	64
0	64
673	0
122	0
32	9
13	0
0	0
0	0
0	0
0	0
0	0
0	0
119	0
12	35
297	0
22	0
87	24
0	0
32	367
0	0
0	0
18	20
0	0
62	0
0	0
7	8
9	0
99	0
12	3
293	18
71	147
1	144
117	0
0	1
0	1
3	2
16	0
0	0
0	4
36	8
93	63
0	0
79	0
132	0
48	0
46	61
21	0
113186	0
23	81
250	0
45	46
28	0
149	124
25	0
347	0
65	20
5	0
86	1
205	3
28	51
66	0
10	17
0	17
7	3
89	54
0	0
0	6
0	0
0	7
0	59
3	59
9	3
0	3
9	20
68	0
3	1
12	22
0	0
0	225
30	225
91	0
62	0
17	0
316	257
0	1
5	0
0	12
0	0
931	0
183	0
147	26
0	3
0	1
0	1
9	63
0	4
1226	925
16	925
343	85
35	80
72	11
5	0
85	0
0	0
215	105
0	6
337	0
15	9
23	0
25	112
0	112
0	7
12	49
0	33
114	0
193	0
102	0
237	1
250	0
0	0
83	0
23	0
456	42
62	0
17	0
1	0
260	5
63	155
1	214
0	249
0	0
0	56
186	59
0	1
4	15
14	0
5	11
0	11
84	0
0	1
50	0
1	22
65	0
1	0
79	197
0	0
80	18
12	1
0	0
0	0
771	23
0	1186
41	28
100	357
0	249
0	215
0	247
64	6
20	22
1	0
0	0
0	0
57	6
7	0
202	239
89	0
0	0
112	0
27	77
0	77
0	23
0	25
0	40
747	0
0	0
316	6
0	0
62	2
0	0
1	0
0	16
0	16
0	2
3	2
31	0
39	82
0	0
5	45
7	7
108	130
0	4
0	0
0	0
0	0
0	0
0	0
19	0
25	197
17	197
29	0
0	157
6	157
0	157
30	38
0	31
81	217
5	100
0	177
18	7
5	7
47	0
0	10
0	10
0	0
16	205
120	84
0	81
15	0
139	92
146	31
215	0
1	0
74	205
47	181
0	181
4	0
303	0
0	18
138	38
0	0
0	5
601	0
47	1080
129	1141
126	0
36	144
388	144
10	3
10	4
20	4
2020	0
11	107
0	107
4	5
0	21
0	21
0	13
3	0
49	203
0	0
0	0
0	0
136	0
0	0
20	16
0	0
0	0
8	0
204	0
226	0
11	0
1	1
196	0
11	148
234	3
0	0
90	0
1887	0
0	7
20	0
0	8
11	8
0	7
729	0
0	42
31	70
0	0
59	0
6	0
19	9
0	13
0	13
16	0
11	97
47	112
0	0
0	0
424	664
11	664
282	255
1	0
0	352
14	352
10	323
0	325
0	325
214	48
0	0
0	14
2	14
11	5
8	0
0	0
47	0
42	0
11	0
0	0
26	36
0	36
8	13
8	0
0	0
112	19
0	0
0	3
49	0
3	11
0	0
13	14
10	0
4	0
10	122
65	122
96	0
45	35
0	3
189	0
3	0
600	345
42	0
146	18
0	0
2	0
0	0
62	409
0	401
55	0
34	90
0	90
87	0
34	0
2	0
0	12
331	0
45	9
229	31
11	87
401	0
63	0
114	121
84	93
0	72
0	91
6	245
102	8
34	37
0	0
2	0
175	0
11	5
56	0
41	0
0	31
18	31
0	42
22	84
46	52
694	145
65	27
168	0
20	158
27	5
4	0
3076	0
7	328
359	0
7	0
27	437
12	477
137	25
68	0
34	0
114	51
0	51
0	51
4	13
63	93
15	4
15	14951
7	7203
14514	14901
8	566
0	0
194	0
0	8
0	1
0	1
23	0
144	0
2115	4
0	0
988	0
16	0
52	0
20	0
0	0
2	29
0	0
0	0
3	24
11	2
28	1
21	0
6	12
0	12
2	65
129	81
18	0
1	4
0	0
208	0
264	7
0	0
0	0
65	39
0	0
0	0
0	0
0	0
22	0
2	18
222	25
28	4
0	0
54	7
3	0
0	1
0	1
102	87
55	728
64	728
11	19
1	0
0	0
0	0
0	0
422	0
38	0
150	0
0	0
9	0
156	0
122	4
0	0
96	0
65	4
5	0
87	2
2	0
0	0
0	0
4	1
434	43
22	9
0	3
8	0
207	0
0	3
0	3
0	0
0	0
0	11
1058	87
27	321
33	321
38	196
1	196
48	217
0	89
23	0
22	184
50	184
20	0
8	118
0	118
0	5
167	3
6	13
0	2
20	0
4	0
0	16
38	24
90	0
117	0
19	0
54	0
119	0
64	18
103	14
5	14
57	0
185	0
1	0
5	0
102	0
87	0
14	0
239	0
3	0
1639	0
1	29
35	0
568	0
72	179
0	132
1643	147
0	1
0	1
69	0
6	0
4	22
89	1
118	0
18	0
28	0
0	0
0	0
0	0
0	2
8	60
0	2
9	1
0	1
2	0
0	26
35	0
0	0
0	0
18	11
13	0
0	0
17	0
59	0
2965	0
2	0
5	6
272	0
68	0
3	120
46	48
24	72
5	71
296	1
1	13
1	6
24	121
112	0
20	0
0	33
0	34
0	10
0	0
0	6
0	7
0	3
0	3
0	0
0	0
0	0
0	0
0	0
1	2
0	0
10	0
14	30
26	4
0	0
125	0
17	517
11	42
5	9
0	0
98	0
128	0
75	0
0	0
55	46
22	0
276	0
72	0
415	0
0	0
29	0
0	5
24	0
12	0
4	19
0	12
342	0
2	0
0	0
144	3
312	0
111	23
317	0
0	9
28	0
113	0
4	0
0	0
0	6
14	21
0	0
0	0
0	0
11	5
5	1
0	1
0	69
40	77
1	68
10	0
12	0
222	0
0	10
0	0
0	70
0	70
274	541
36	541
445	16
0	0
0	0
56	23
3	8
11	0
103	0
0	0
417	0
0	0
0	10
0	0
143	0
31	211
71	0
10	0
4	0
2	0
2	0
149	0
0	0
320	13
0	1
7	1
0	0
0	0
78	0
12	6
0	0
2	7
0	0
9	0
708	0
123	0
4	0
0	0
0	0
1	0
6	5
21	0
16	1
23	1
8	2
57	88
90	0
0	0
0	0
0	0
23	1
642	0
10	44
151	37
22	182
0	182
2	405
17	0
254	0
1	0
0	2
0	0
374	17
0	0
0	0
0	0
26	0
16	52
3	0
41	0
0	0
0	0
6	2
1	0
3	0
0	0
0	0
3	0
0	0
18	0
248	7
7	0
0	5
0	0
3	2704
10	2711
0	0
82	171
0	0
744	0
87	0
53	42
17	0
5	0
33	0
13	0
0	366
0	312
0	109
0	0
21	0
60	0
126	0
8	47
40	47
68	54
24	0
15	3
0	0
0	0
0	0
32	36
0	36
156	0
21	1
431	0
2	0
296	27
48	0
433	373
14	382
0	1
7	0
0	7
0	0
3	0
11	23
0	3
14	31
0	0
0	4
0	4
142	17
58	0
72	83
1081	10
92	0
1	34
15	0
5	0
4	0
2	0
9	63
278	0
0	2
186	146
0	3
159	23
14	25
0	0
0	0
0	0
0	1
1	5
0	5
54	2
809	0
1	405
0	405
162	0
35	50
10	0
2	0
53	0
35	0
0	0
269	0
0	13
0	4
0	0
0	0
0	0
2	5
17	57
13	17
33	0
18	0
80	13
21	25
0	0
230	157
1	3
0	0
3	13
34	48
7	0
57	73
12	73
0	0
0	3
1	0
0	0
0	0
271	387
4	378
0	377
0	0
79	0
207	123
0	0
23	78
8	78
0	0
0	0
112	1
3819	627
44	56
0	56
1257	0
9	0
29	218
11	218
0	0
5	0
148	1
187	0
7	1
0	11
90	10
1473	0
124	0
17	0
0	0
0	9
0	0
6	1
3	0
78	0
343	0
6	0
0	0
0	0
19	0
66	0
853	0
403	0
5	30
0	30
14	30
110	707
139	711
145	0
0	0
0	0
430	0
22	0
4	202
0	202
0	202
16	202
79	110
0	69
0	0
59	0
96	18
45	30
7	0
844	0
119	0
0	6
0	1
0	0
4	0
0	0
0	0
341	0
0	0
143	17
27	7
499	0
24	0
19	280
0	260
4	0
299	0
45	175
0	176
2396	0
18	101
0	101
10	0
10	0
0	13
0	13
0	0
94	66
39	0
1	200
0	200
16	0
0	13
0	13
1	13
0	0
0	2
0	0
1	0
17	1
0	0
36	20
98	19
1	35
1	35
136	132
221	129
0	0
0	2
4	49
1	41
214	80
238	10
23	5
0	0
0	0
0	0
14	30
6	42
0	3
0	5
168	63
0	61
212	0
1	0
3	28
1	0
0	0
0	3
33	0
211	0
1	0
1	0
5	0
18	2
2	14
8	45
24	38
0	45
2	45
0	37
0	0
0	0
6	8
15	71
10	33
0	0
61	0
33	12
149	0
26	140
3	74
0	74
32	0
83	103
0	21
90	51
17	0
0	49
0	12
0	1
4	0
61	11
81	2
84	41
3	4
151	72
310	0
1	0
0	0
386	58
31	1
0	0
0	0
0	9
1	1
2	0
1023	0
4	0
94	9
7	14
3	0
1	8
0	0
0	0
0	0
0	0
2	4
0	0
45	73
47	67
8	8
0	463
531	463
0	0
7	1
229	0
0	126
36	136
467	65
85	0
0	10
5	0
133	47
4	21
1	71
0	6
89	0
0	0
17	8
198	0
143	0
10	0
194	0
75	18
6520	0
8	31
0	31
0	19
18	0
10	15
0	74
0	8
0	80
0	99
0	55
0	55
56	3
326	0
8	0
22	21
10	0
154	27
0	11
0	11
1575	1
2	57
25	57
118	0
0	27
0	27
16	134
0	10
181	0
28	1
53	0
36	79
61	88
10	0
81	0
29	0
0	1
5	0
214	77
0	70
0	70
8	6
28	2
4	0
161	4
3	6
0	1
7	50
7	0
69	66
0	0
175	27
2	5
0	10
5	11
0	1674
0	0
0	0
25	0
5	0
0	0
0	0
0	99
0	99
0	0
0	0
0	0
21	64
19	0
0	24
0	11
0	3
20	3
0	0
24	115
32	91
15	112
147	0
0	0
47	26
32	3
14	18
15	18
142	0
0	68
0	0
49	119
