UniqueCount	AmbigCount
0	6
23	0
53	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
5	5
0	0
0	2
1	0
10	0
13	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
1	0
0	0
0	0
0	0
0	0
41	0
6	0
30	0
0	0
0	0
0	0
0	0
0	91
36	1
14	21
0	0
0	0
0	0
0	0
1	1
12	7
0	7
0	0
0	0
5	5
0	2
0	0
16	0
0	0
14	8
0	5
18	4
0	5
0	0
1	0
405	0
0	0
1	0
3	42
0	42
1	0
0	0
0	0
0	0
6	12
0	0
1	0
1	1
0	0
0	0
14	0
0	0
0	1
0	0
0	7
0	7
16	0
0	8
0	8
0	1
0	1
16	19
4	18
0	0
0	9
92	0
0	0
0	0
15	0
15	1
0	0
0	2
0	2
5	2
0	0
18	2
0	0
15	0
0	0
0	0
1	0
0	0
0	0
0	0
6	2
2	16
0	8
0	0
0	4
39	9
3	0
0	0
0	0
0	0
0	0
19	4
0	4
0	0
0	0
19	0
0	0
3	8
0	0
9	3
6	0
0	0
0	0
24	0
0	0
13	0
0	0
6	0
27	0
0	0
45	0
0	0
0	0
0	0
18	0
0	8
6	8
11	13
0	11
1	11
5	0
0	0
0	11
8	12
0	0
0	0
0	0
5	0
15	0
0	0
0	0
3	0
0	5
0	5
0	5
0	0
0	0
0	0
77	0
21	0
1	0
0	0
53	0
0	5
0	5
0	5
0	4
0	0
6	2
2	4
0	32
1	32
0	0
0	0
0	0
50	0
0	0
4	0
3	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
17	1
1	4
21	0
29	0
3	0
0	0
13	0
0	0
16	0
0	0
0	0
0	5
0	5
0	0
0	0
2	0
0	3
0	3
1806	9
0	0
1	0
0	0
0	0
16	4
0	0
0	0
3	0
0	2
0	2
0	2
7	0
0	0
0	0
0	0
0	0
24	0
0	7
6	7
0	2
0	0
0	0
17	1
0	0
12	0
16	5
5	0
0	0
9	13
0	0
0	7
0	7
0	7
4	0
0	3
0	0
0	7
0	9
0	9
0	0
12	0
43	0
0	0
0	0
0	0
1	96
0	9
49	0
0	0
7	0
35	0
0	0
0	0
2	0
6	0
3	0
0	0
0	0
4	0
0	0
0	12
4	12
14	0
0	0
0	0
0	0
3	1
0	0
0	156
2	200
0	0
0	23
1	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
7	10
0	0
4	0
3	0
5	0
0	0
0	0
0	0
3	0
0	0
0	0
9	0
0	0
1	0
0	128
0	176
144	0
6	0
1	0
2	34
14	34
5	13
0	6
0	6
5	0
0	0
7	9
0	0
0	16
0	8
0	0
13	0
0	0
0	0
0	0
0	0
5	0
2	8
9	8
0	2
0	2
0	0
42	1
0	13
16	0
1	0
11	0
24	0
0	1
8	0
8	10
0	6
0	6
0	6
5	66
1	66
0	0
0	0
18	0
48	0
0	0
0	0
0	0
792	0
0	0
0	0
0	1
20	7
0	0
0	0
0	0
13	0
0	0
2	0
0	0
1	0
7	0
0	0
0	0
0	0
1	0
0	1
0	1
0	1
7	0
0	0
0	3
0	0
27	2
0	0
0	0
0	0
12	0
0	0
3	0
3	3
0	4
0	0
0	4
0	3
0	3
0	0
2	0
3	0
0	1
554	401
308	401
0	0
0	0
0	2
6	0
9	0
0	0
0	3
0	3
0	8
0	8
0	0
0	14
18	16
11	0
0	0
0	8
0	8
7	1
0	2
0	0
0	0
0	0
9	32
0	0
5	0
43	1
0	0
60	0
9	1
0	0
22	19
0	0
4	0
40	10
0	0
0	1
0	0
0	0
59	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	20
1	20
2	0
9	0
10	14
2	0
2	1
0	0
0	0
7	0
1	8
4	5
0	2
4	5
0	1
0	0
4	0
13	9
0	0
8	0
0	0
0	0
0	0
0	0
0	1
0	0
1	5
15	1
9	0
0	0
0	0
0	0
2	0
8	0
9	20
0	0
269	0
0	0
0	0
0	0
0	0
0	0
3	2
23	4
0	0
0	0
0	0
4	0
0	8
0	23
9	0
31	0
0	0
0	0
0	2
2	0
5	0
0	0
0	2
0	2
0	2
18	0
3	0
0	0
2	1
0	1
0	0
0	0
0	16
6	17
0	16
10	0
23	0
0	0
85	0
0	0
9	0
13	0
3	0
2	0
0	0
0	0
22	0
0	0
0	8
17	8
0	8
21	8
0	15
0	16
0	0
2	0
0	0
0	0
0	6
0	6
0	6
0	0
0	0
5	0
2	0
0	0
0	0
0	3
3	0
27	0
0	7
0	1
0	1
0	0
0	4
2	7
0	1
1	2
14	0
0	2
0	2
0	0
0	0
42	8
7	0
0	0
0	0
6	0
0	4
0	4
10	0
22	0
10	2
0	0
0	0
18	0
0	0
1	0
0	11
1	8
0	0
0	0
3	0
0	0
0	0
0	0
0	9
0	47
10	47
7	0
14	21
0	22
0	22
1	36
0	36
7	35
0	0
10	0
0	0
4	0
0	0
5	0
11	0
0	0
22	13
10	0
8	0
24	20
0	12
0	12
0	0
0	0
65	0
0	0
8	2
0	0
2	0
0	3
1	11
0	0
37	4
0	0
0	0
0	0
0	0
0	4
0	0
46	0
9	0
0	4
0	0
0	0
0	0
4	0
1	0
18	0
1	4
0	0
0	0
0	0
0	0
0	1
0	1
39	7
3	0
0	3
1	4
0	4
0	4
8	0
0	0
0	0
4	0
6	0
7	11
14	0
2	0
0	0
0	0
0	0
0	0
0	1
1	0
2	0
5	5
0	1
40	0
3	0
0	0
0	0
5	0
0	0
1	0
4	0
2	0
0	1
0	0
26	11
0	11
0	35
0	9
0	1
0	0
0	0
2	0
0	0
0	0
3	0
0	0
0	9
0	5
1	6
3	1
0	10
0	10
0	10
22	33
22	32
0	0
0	0
14	0
0	0
0	0
0	3
11	0
0	5
0	5
0	0
0	0
5	0
0	0
0	0
8	0
0	0
7	2
2	0
27	7
1	4
4	0
1	0
0	0
19	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	8
8	0
0	0
4	0
0	0
4	1
14	0
21	0
2	17
0	17
1	0
0	4
0	4
5	0
0	9
6	0
0	0
0	1
65	2
1	0
32	0
0	0
0	0
11	0
0	0
0	0
14	0
0	35
1	35
0	32
0	0
6	0
2	10
0	2
1	1
18	1
136	0
9	0
32	3
32	0
0	0
0	0
0	0
0	0
0	0
0	1
23	16
1	0
2	0
0	0
0	0
0	0
0	0
0	0
20	0
0	0
0	0
0	1
0	0
14	9
6	0
8	0
1	0
0	1
0	17
0	0
0	0
0	0
0	0
10	0
18	12
5	1
1	0
15	0
13	0
0	0
0	1
0	0
2	0
0	0
92	0
5	6
0	6
4	0
2	0
0	0
15	0
7	0
20	8
0	0
0	0
0	0
11	2
23	0
3	0
11	2
17	16
1	7
8	7
1	2
0	0
20	0
46	0
0	0
0	2
11	0
1	11
4	11
94	0
0	10
0	10
0	23
0	0
21	0
3	0
0	2
0	2
0	0
15	0
0	0
3	1
0	1
11	0
0	0
0	0
0	0
0	0
0	0
6	0
1	3
0	5
1	13
0	0
4	0
0	1
0	1
0	1
0	4
2	2
0	0
24	0
9	17
69	9
0	0
0	0
8	0
0	0
0	0
14	0
0	0
0	0
0	0
4	0
18	0
0	0
2	0
8	0
15	1
5	0
0	0
0	0
1	0
1	0
8	0
0	1
0	0
0	0
18	19
0	3
18	0
1	4
0	4
8	7
11	0
0	36
0	4
0	0
0	36
0	18
0	14
0	0
0	0
2	4
0	0
5	0
33	0
1	6
0	6
0	4
94	7
30	0
0	7
14	0
0	0
0	0
0	0
0	0
0	0
0	1
0	5
0	5
0	1
0	0
0	0
12	21
0	21
2	0
0	0
15	0
0	0
0	0
0	0
3	11
0	11
2	0
0	1
0	0
0	0
15	7
7	0
17	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
4	0
8	0
0	0
0	0
3	0
5	0
3	0
0	6
1	6
0	3
0	0
0	0
1	0
43	2
37	0
0	0
0	3
0	0
23	0
0	0
0	4
1	0
1	0
0	0
3	0
0	3
9	37
0	0
77	0
0	0
60	0
0	0
9	7
24	7
0	0
1	0
0	0
64	84
0	0
0	0
24	0
0	0
0	0
0	11
13	11
0	0
0	0
7	1
4	12
0	12
0	0
0	0
22	0
1	2
4	0
7	0
0	0
8	57
0	57
6	17
0	8
0	1
0	1
42	0
0	0
43	43
0	43
0	0
30	2
0	0
5	0
0	0
0	3
0	0
0	0
0	0
0	0
14	0
30	13
0	0
0	0
13	0
6	0
0	0
0	4
0	0
7	0
6	0
0	0
0	2
4	2
0	0
0	0
0	2
0	0
0	0
1	1
4	0
1	0
0	0
15	6
0	0
0	0
0	0
10	1
1	4
0	0
0	0
4	0
17	0
2	0
1	1
0	0
0	0
9	0
6	0
5	0
1	18
3	0
0	0
0	0
0	0
0	1
1	0
0	0
0	0
1	47
1	47
1	0
35	0
10	0
3	0
0	0
3	0
5	0
13	0
0	0
0	2
0	0
0	0
1	1
2	0
21	1
0	0
7	0
84	1
1	2
4	0
4	26
20	26
2	0
8	0
24	0
2	0
0	0
0	0
3	12
2	1
0	3
2	2
1	1
0	1
0	1
0	0
0	1
2	1
4	0
3	0
0	1
0	1
0	0
12	0
8	0
14	42
0	42
5	0
22	20
0	4
0	4
0	4
0	0
7	9
0	0
0	0
0	3
0	0
0	0
0	0
0	0
6	0
22	0
1	0
2	0
2	41
0	0
0	0
0	1
5	0
0	0
0	0
11	1
12	0
0	0
0	0
1	0
4	0
2	0
1	0
0	0
0	1
0	0
0	0
7	0
0	0
0	0
0	0
0	1
0	16
0	0
22	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
2	16
1	0
0	0
0	1
0	0
0	0
8	5
0	3
0	0
29	0
7	0
3	0
3	0
3	0
0	0
0	0
1	0
0	0
4	0
4	0
0	0
2	0
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	53
1	0
0	0
0	0
8	0
0	0
14	0
0	0
0	2
1	2
0	0
0	0
0	0
0	0
1	0
24	0
5	0
0	0
0	9
36	0
5	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
29	31
14	31
0	0
0	4
11	13
0	13
59	0
0	0
0	0
0	0
0	0
0	14
0	0
52	14
59	0
4	2
30	0
0	0
2	0
3	0
0	0
3	32
0	0
4	2
9	7
1	0
1	0
0	8
0	8
2	1
0	0
4	0
6	7
2	1
26	0
13	0
36	0
4	7
0	2
0	0
6	0
0	0
19	0
0	0
12	10
3	0
7	0
5	1
173	1751
585	1751
0	1
18	0
3	0
0	0
20	0
1	3
0	0
7	1
0	0
7	0
0	0
0	0
0	0
0	6
0	9
5	0
0	0
11	0
0	3
0	3
0	0
0	0
38	6
0	0
67	0
0	0
3	2
0	2
0	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
2	0
0	0
0	9
0	1
0	0
73	0
8	0
5	0
0	0
5495	5
0	10
0	0
10	0
0	0
0	0
0	0
1	1
0	0
4	1
2	0
27	8
0	0
0	0
14	5
0	0
0	0
0	0
9	0
1	0
0	0
248	0
2	24
0	15
0	9
25	0
0	0
0	0
4	0
0	0
5	0
8	4
0	0
14	0
24	0
0	14
0	14
6	0
3	31
0	0
0	0
0	0
0	0
0	0
61	0
1	0
0	0
0	0
0	0
0	0
0	0
4	1
0	0
0	0
0	0
3	0
0	0
0	0
0	0
164	10
0	0
2	0
0	0
0	1
0	1
0	1
0	0
0	0
0	2
0	2
3	0
0	0
0	0
0	0
17	41
0	1
11	4
4	4
0	2
0	0
0	0
0	0
0	0
3	29
0	30
0	30
0	0
0	0
65	0
3	0
4	3
0	3
1	0
27	0
20	8
31	0
16	0
0	0
0	0
3	0
0	2
9	22
0	9
0	0
0	0
15	0
1	0
0	0
0	1
0	0
22	0
0	0
0	0
16	0
0	5
0	5
0	5
0	2
0	0
4	0
29	0
21	1
0	1
0	0
16	0
0	0
0	0
8	2
0	2
0	2
0	3
0	1
5	2
1	3
0	0
7	0
2	0
19	0
0	0
3	0
0	0
16	0
11	0
0	5
1	4
0	19
7	0
1	0
19	25
0	0
0	0
0	0
3	0
2	0
0	3
0	2
0	0
0	1
0	1
0	0
47	0
0	0
0	2
0	7
0	0
28	11
0	0
0	0
0	0
0	0
5	0
1	0
0	3
0	1
8	0
0	0
0	0
0	0
6	0
1	7
1	2
4	1
0	1
0	36
0	38
0	35
4	0
0	0
0	1
20	0
37	0
0	49
2	49
10	0
0	0
169	0
0	0
0	0
0	11
0	11
26	0
0	0
0	2
7	3
72	0
0	3
0	0
0	0
0	0
10	0
0	1
0	0
5	13
0	0
0	0
0	0
0	0
7	0
0	0
4	22
0	22
5	9
0	9
0	0
0	0
9	0
0	0
0	0
9	2
0	0
0	3
0	0
11	0
43	0
0	0
29	8
7	0
0	0
0	8
42	0
0	0
78	0
0	9
0	0
0	0
4	0
0	0
0	0
1	3
13	0
8	0
0	0
0	0
4	21
0	0
7	4
0	4
0	0
10	4
2	5
6	18
0	0
0	0
10	0
3	0
2	0
11	0
0	2
0	2
0	0
0	0
44	0
1	0
0	0
5	0
4	4
22	0
16	5
11	0
5	0
84	0
7	0
0	5
0	5
0	10
0	10
0	166
0	166
1	0
6	8
4	8
2	18
0	18
5	0
0	0
0	94
0	94
0	1
0	0
0	0
0	0
0	0
0	0
4	0
14	0
0	0
10	4
65	3
0	0
0	0
2	0
0	0
11	0
6	0
22	0
2	4
0	0
5	0
4	0
0	0
0	0
0	1
0	1
3	0
15	27
0	20
11	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3	0
1	20
15	0
0	0
7	0
3	5
12	0
1	1
0	0
1	14
0	0
7	0
0	0
0	0
16	10
4	6
0	0
0	0
6	0
42	0
10	1
0	0
43	0
0	0
8	22
4	0
23	0
0	1
0	2
0	0
5	0
1	4
0	5
0	0
182	106
0	106
0	0
0	0
0	0
6	0
3	0
4	2
5	0
0	0
11	0
27	0
1	1
2	0
0	1
0	1
1	8
0	8
11	2
8	0
32	0
0	0
27	0
0	0
0	0
9	0
1	4
0	4
0	0
0	5
0	5
0	19
3	19
0	0
0	4
0	0
0	0
2	0
0	0
6	0
4	1
0	0
0	0
5	4
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
25	0
0	0
0	17
7	12
0	12
351	5
2	1
0	1
0	1
0	0
0	16
0	2
0	14
0	16
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	3
7	1
0	0
0	0
0	0
0	0
0	0
0	0
28	0
22	0
0	0
0	0
1	1
8	0
1	0
44	1
1	0
0	1
0	0
4	0
0	0
0	0
0	0
27	0
13	0
12	16
0	16
34	0
1	0
1	0
0	0
0	0
1	2
0	2
0	0
66	0
18	0
0	0
1	0
0	0
0	0
0	0
2	14
0	14
0	0
0	0
21	6
0	0
9	5
4	5
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
22	0
1	0
0	49
45	0
25	16
0	9
6	0
1	0
16	0
0	0
0	0
0	0
0	0
3	2
0	3
8	0
0	0
0	6
1	0
0	2
0	2
0	5
0	2
0	2
0	3
13	0
18	0
16	0
2	10
0	8
0	10
0	0
2	3
0	0
0	0
0	4
2	0
0	15
0	15
0	10
0	0
7	0
0	0
2	0
5	3
0	0
0	0
7	0
0	0
0	0
0	0
32	2
0	0
101	0
0	8
0	8
0	8
0	1
0	0
0	0
7	3
2	14
2	0
0	0
0	0
5	2
22	0
0	0
6	0
0	0
0	0
10	5
0	71
74	71
0	0
0	0
1	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	28
0	20
0	25
0	22
0	19
0	19
0	21
0	12
0	28
0	28
16	0
6	9
0	3
0	0
195	0
31	0
0	0
0	0
42	0
0	0
0	0
6	0
0	0
0	0
0	0
1	0
2	0
0	0
1	8
49	0
1	0
0	0
12	0
11	0
0	0
0	0
7	0
0	2
14	0
0	0
25	0
0	0
1	1
7	0
10	13
0	10
7	0
60	0
26	0
0	0
1	0
17	0
0	0
9	0
3	0
20	0
2	0
3	1
6	0
0	0
0	0
0	0
2	4
0	4
51	0
3	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
29	0
0	0
4	4
0	0
0	23
0	0
0	0
0	4
11	0
2	0
0	0
0	0
0	0
8	0
2	0
15	1
4	8
0	8
1	0
0	0
0	0
0	0
1	0
0	1
0	0
2	3
20	12
0	0
3	0
11	0
0	0
10	5
1	0
18186	0
0	6
14	0
5	6
1	0
9	17
0	0
26	0
3	0
0	0
6	0
11	0
0	6
6	0
0	1
0	1
0	1
5	5
0	0
0	0
0	0
0	0
0	3
1	3
3	2
0	2
0	0
7	0
2	0
0	1
0	0
0	29
1	29
7	0
1	0
0	0
20	27
0	0
0	0
0	0
0	0
70	0
23	0
29	7
0	0
0	0
0	0
0	0
0	0
66	69
0	69
21	8
0	8
0	0
4	0
3	0
0	0
11	17
0	0
15	0
1	0
1	0
2	4
0	4
0	1
0	0
0	0
5	0
10	0
6	0
20	0
14	0
0	0
3	0
0	0
26	5
3	0
0	0
0	0
6	0
0	2
0	10
0	10
0	0
0	3
6	16
0	0
6	2
5	0
6	10
0	10
5	0
0	0
0	0
0	2
1	0
0	0
5	10
0	0
8	8
0	0
0	0
0	0
30	1
0	110
0	2
8	19
0	17
0	16
0	17
2	1
2	4
0	0
0	0
0	0
4	0
0	0
17	26
3	0
0	0
4	0
1	5
0	5
0	8
0	8
0	8
49	0
0	0
40	1
0	0
3	0
0	0
0	0
3	0
0	0
0	0
0	0
3	0
2	15
0	0
0	2
1	2
13	6
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	25
0	25
0	0
0	13
0	13
0	13
2	11
0	6
1	20
0	11
0	20
0	0
0	0
1	0
0	0
0	0
0	0
1	8
18	2
0	2
0	0
4	2
10	0
14	0
5	0
3	12
0	5
0	5
0	0
10	0
0	0
1	3
0	0
0	0
25	0
2	93
4	112
6	0
0	7
35	7
10	4
0	0
0	0
218	0
0	5
0	5
3	0
0	2
0	2
0	2
0	0
1	42
0	0
0	0
0	0
6	0
2	0
6	3
0	1
0	0
0	0
20	0
10	0
0	0
0	0
7	0
0	33
22	0
0	0
5	0
128	0
0	0
4	0
1	0
1	0
0	0
32	0
0	1
4	6
0	0
0	0
0	0
0	4
0	4
0	4
6	0
0	20
8	21
0	0
0	0
42	38
0	38
13	19
0	0
0	19
0	19
4	18
0	18
0	18
37	17
0	0
0	0
1	0
0	2
0	0
0	0
1	0
1	0
7	0
0	0
0	1
0	1
5	2
0	0
0	0
4	10
0	0
0	0
3	0
0	2
0	2
0	0
0	0
0	0
0	4
4	4
5	0
1	1
0	0
4	0
0	0
32	37
5	0
11	0
0	0
0	0
0	0
3	26
0	26
1	0
1	9
0	9
7	0
5	0
0	0
0	0
45	0
6	0
6	3
0	4
78	0
1	0
12	18
4	5
0	0
0	5
5	42
4	5
2	4
0	0
8	0
17	0
1	0
5	0
5	0
0	1
0	1
0	0
3	3
7	3
51	20
5	4
0	0
7	36
0	0
0	0
193	0
0	24
46	0
0	0
1	12
1	13
12	0
3	0
0	0
8	10
0	10
0	10
1	3
4	13
2	0
0	1211
0	485
1030	1211
0	53
0	0
29	0
0	1
0	1
0	1
3	0
53	0
171	0
0	0
60	0
0	0
0	0
11	0
0	0
1	0
0	0
0	0
0	1
0	0
4	0
0	0
0	0
0	0
1	11
14	11
1	0
0	0
0	0
9	0
50	0
0	0
0	0
11	2
0	0
0	0
0	0
0	0
0	0
0	0
11	1
4	0
0	0
14	0
0	0
0	0
0	0
7	10
0	47
2	47
3	4
0	0
0	0
0	0
0	0
57	0
5	0
8	0
0	0
0	0
5	0
7	0
0	0
3	0
10	0
0	0
29	0
0	0
0	0
0	0
0	0
18	0
7	0
1	0
2	0
22	0
0	0
0	0
0	0
0	0
0	1
86	12
0	22
0	25
4	35
0	35
8	33
0	18
3	0
3	11
2	11
6	0
0	23
0	23
0	0
13	0
0	0
0	0
0	0
0	0
0	1
0	2
1	0
21	0
2	0
1	0
1	0
0	0
7	0
4	0
2	0
8	0
0	0
3	0
10	0
9	0
0	0
25	0
0	0
147	0
0	3
9	0
33	0
2	16
0	16
77	17
0	0
0	0
0	0
0	0
10	1
14	0
4	0
0	0
1	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
2	2
0	0
0	0
11	0
1	0
295	0
0	0
0	0
68	0
9	0
0	5
11	0
0	2
3	2
56	4
0	2
0	0
0	10
5	0
6	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	2
1	0
0	0
10	0
1	37
5	3
0	0
0	0
1	0
0	0
3	0
0	0
0	4
0	0
14	0
11	0
38	0
0	0
2	0
0	0
0	0
0	0
2	2
0	0
39	0
0	0
0	0
11	0
17	0
13	0
20	0
0	0
2	0
17	0
0	0
0	0
0	1
0	2
0	0
0	0
0	0
0	2
0	0
0	0
0	3
3	3
0	3
0	0
0	0
15	0
0	0
0	0
0	6
0	6
17	35
0	35
32	0
0	0
0	0
6	11
3	0
0	0
9	0
0	0
44	0
0	0
0	0
0	0
11	0
2	14
5	0
0	0
1	0
0	2
0	2
5	0
0	0
48	2
0	0
5	0
0	0
0	0
2	0
2	1
0	0
0	0
0	0
0	0
21	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
4	0
0	0
0	6
10	0
0	0
0	0
0	0
0	0
35	0
0	3
8	0
12	17
0	17
0	23
3	0
24	0
0	0
0	0
0	0
28	1
0	0
0	0
0	0
2	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
28	6
0	0
0	0
0	0
0	215
0	214
0	0
7	33
0	0
66	0
7	0
4	1
1	0
0	0
0	0
0	0
0	34
0	28
0	13
0	0
1	0
0	0
5	0
1	4
5	4
4	1
0	0
7	0
0	0
0	0
0	0
0	2
0	2
2	0
1	0
67	0
0	0
20	2
9	0
49	40
0	40
0	0
0	0
0	0
0	0
0	0
1	1
0	0
3	7
0	0
0	0
0	0
2	6
0	0
10	11
110	3
1	0
0	1
0	0
0	0
6	0
0	0
0	4
16	0
0	0
11	13
0	0
11	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
38	0
0	24
0	24
37	0
4	2
0	0
0	0
8	0
11	0
0	0
24	0
0	1
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
13	0
5	1
0	0
24	45
0	0
0	0
0	0
0	7
1	0
1	8
0	8
0	0
0	1
0	0
0	0
0	0
10	13
0	13
0	13
0	0
0	0
24	8
0	0
0	7
0	7
0	0
0	1
18	0
282	32
7	3
0	3
107	0
0	0
0	16
0	16
0	0
1	0
4	0
14	0
0	0
0	2
10	6
49	0
4	0
12	0
1	0
0	0
0	0
0	0
0	0
4	0
41	0
0	0
0	0
0	0
2	0
5	1
39	0
14	0
2	9
0	9
0	9
12	101
11	101
15	0
0	0
0	0
13	0
4	0
1	36
0	36
0	36
3	36
4	3
0	1
0	0
3	0
13	0
5	4
0	0
81	0
19	0
0	0
0	0
0	0
0	0
2	0
0	0
68	0
0	0
4	1
2	0
46	0
1	0
0	17
0	11
0	0
36	0
5	20
0	20
311	0
7	23
0	22
1	0
0	0
0	0
0	0
0	0
1	1
5	0
0	25
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
8	3
2	11
0	11
11	16
24	15
0	0
0	1
4	7
0	2
16	28
8	0
2	0
0	0
0	0
0	0
10	4
0	4
0	0
0	0
12	6
0	6
8	0
0	0
0	4
0	0
0	0
0	0
1	0
21	0
0	0
0	0
0	0
6	0
0	2
0	2
3	1
0	1
0	1
0	0
0	0
0	0
1	1
5	1
0	0
0	0
6	0
1	0
7	0
1	21
0	10
0	10
0	0
0	2
0	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
2	5
1	0
12	7
32	0
0	0
0	0
17	3
9	0
0	0
0	0
0	0
0	1
0	0
134	0
0	0
2	0
0	3
0	7
5	1
0	0
0	0
0	0
0	0
0	1
0	0
2	0
6	0
3	1
0	17
23	17
0	0
0	0
11	0
2	6
8	6
35	7
3	0
0	3
0	0
18	2
0	2
0	6
0	0
8	0
0	0
0	2
16	0
18	0
1	0
3	0
3	0
545	0
0	0
2	0
0	0
0	0
0	1
0	3
0	0
0	4
7	5
0	0
0	0
9	3
27	0
2	0
0	0
0	0
30	0
0	0
0	0
82	0
0	13
0	13
22	0
0	0
0	0
1	9
0	0
24	0
23	0
1	0
0	8
2	9
0	0
12	0
5	0
1	0
0	0
15	10
0	1
0	1
0	0
1	0
3	0
2	0
0	0
0	0
1	6
0	0
16	4
0	0
6	0
1	0
0	3
0	1
0	114
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	0
0	1
0	0
3	6
0	0
0	4
0	4
0	0
0	0
0	0
0	6
5	6
0	6
10	0
0	0
3	4
0	0
0	1
0	1
6	0
0	1
0	0
0	10
0	7
0	7
0	26
0	36
0	0
1	0
6	2
31	21
0	0
9	0
0	7
0	7
4	0
30	0
18	0
1	0
0	0
5	72
