UniqueCount	AmbigCount
85	11
6	0
3	275
7	275
168	0
376	8
0	0
114	0
1	0
0	0
0	0
0	0
0	36
0	6
0	7
0	0
0	0
45	76
1	0
1	39
15	0
5	23
41	48
0	0
15	0
0	0
0	0
0	0
10	0
0	0
4	0
72	0
15	12
0	0
0	0
0	0
0	0
735	0
81	0
260	0
0	0
21	0
0	3
9	3
1	1461
571	2
70	161
0	0
0	0
6	0
0	1
0	16
77	154
23	154
15	3
0	0
23	23
0	3
12	3
296	0
3	0
218	47
0	136
57	53
8	136
13	0
28	2
3859	0
2	0
19	0
57	352
15	352
0	1
0	6
0	11
0	6
58	50
1	0
26	0
15	35
0	0
0	0
260	1
17	1
2	47
11	0
0	102
34	110
133	0
0	104
0	104
13	55
21	55
99	108
6	108
17	0
9	47
597	0
0	0
0	0
59	0
215	9
0	0
0	11
0	60
19	60
0	0
242	4
0	0
122	0
3	0
0	0
52	0
7	2
0	2
7	0
37	29
37	161
0	149
0	0
0	18
225	94
37	11
1	0
0	0
0	0
0	0
97	79
0	79
26	12
0	0
225	0
6	4
18	41
3	0
0	5
53	0
8	0
6	0
103	12
0	9
24	9
0	0
55	14
303	0
0	0
503	0
0	0
0	0
24	7
43	0
0	74
31	74
39	117
0	128
7	128
28	0
14	0
0	65
102	77
0	0
0	0
0	0
21	0
169	8
0	0
0	0
48	0
2	88
0	118
0	118
8	2
2	0
0	0
1028	0
441	28
31	0
1	0
460	0
0	17
5	17
5	15
33	10
0	16
24	72
28	86
0	230
10	230
40	0
0	0
0	0
452	0
4	0
190	0
42	0
0	0
15	0
0	15
30	15
0	0
0	0
0	0
25	0
0	0
7	0
0	0
0	0
0	0
130	3
27	55
273	3
296	0
40	1
0	1
79	0
0	0
104	0
0	88
0	94
0	124
13	124
0	21
6	21
13	4
2	63
0	61
16172	44
0	0
93	0
0	0
0	0
115	17
1	0
0	0
38	0
0	8
20	9
11	1
68	2
0	4
0	3
0	26
0	26
170	0
0	65
31	65
0	74
12	0
0	0
96	11
5	0
85	0
108	25
31	4
0	0
35	74
0	0
0	92
0	92
0	92
0	0
0	12
0	3
0	65
3	112
4	112
7	0
112	0
444	0
0	0
0	0
0	0
13	365
7	52
610	0
1	0
148	0
216	0
0	44
0	43
41	44
73	0
58	0
3	3
1	1
84	0
34	0
0	140
37	140
190	0
5	0
1	0
0	7
16	11
0	0
0	1771
17	1739
3	0
91	231
11	1
24	0
1	7
59	0
17	15
0	4
0	0
2	0
0	0
86	135
5	1
84	0
82	0
94	0
23	0
5	0
0	0
28	0
1	4
36	0
126	0
0	0
14	11
0	1569
0	1547
1610	0
3	36
7	0
27	236
188	236
51	106
0	36
27	36
52	0
0	30
126	74
0	0
1	305
0	163
3	0
86	0
0	0
0	0
0	0
0	0
82	0
34	95
85	98
0	4
0	3
0	0
444	3
16	106
127	9
17	2
1	0
295	0
0	1
132	0
24	50
0	73
0	73
0	73
30	333
24	333
0	0
0	0
133	0
331	0
0	1
2	0
0	0
7005	0
0	0
32	32
0	53
233	190
2	0
0	1
3	0
216	0
0	0
56	0
0	0
2	3
87	0
41	0
0	0
0	0
17	0
0	45
0	41
8	39
2	0
2	0
2	43
0	0
232	26
0	0
19	0
6	3
134	52
0	0
39	0
21	34
0	38
1	12
3	61
0	15
0	15
0	0
13	0
17	8
5	28
6462	5744
4433	5744
64	0
0	0
1	3
5	3
92	0
5	0
2	56
0	56
5	109
8	109
12	0
12	362
159	405
124	0
0	0
2	28
0	28
18	9
0	9
0	8
0	8
0	8
169	113
0	0
110	5
377	29
1	0
494	0
111	5
5	0
266	109
0	0
14	0
286	23
0	19
0	0
0	0
1	1
654	1
3	6
0	0
0	0
3	0
5	0
4	0
0	0
4	35
0	35
0	231
11	232
0	8
80	0
87	78
29	0
117	8
0	105
9	105
0	0
29	43
17	36
3	4
28	26
5	19
0	0
96	0
60	16
0	0
18	0
0	0
0	14
0	0
0	0
14	47
2	5
6	54
113	1
67	0
0	15
0	0
0	0
109	0
26	0
168	196
0	53
737	0
0	6
8	6
0	6
0	0
11	0
35	11
232	16
0	0
0	7
0	7
136	0
0	118
0	226
92	0
268	0
0	0
0	29
0	41
35	0
127	0
29	17
0	21
3	21
4	6
90	0
94	0
0	0
2	0
39	29
0	0
0	0
0	129
24	132
0	129
44	12
119	0
0	0
946	0
1	0
73	0
95	0
49	0
32	1
3	0
0	0
155	10
0	0
0	122
265	122
0	119
315	119
12	95
1	92
8	0
11	5
0	0
0	0
0	201
12	217
0	217
7	0
0	0
36	0
4	0
0	0
0	0
6	32
88	0
107	7
17	81
0	27
1	27
5	1
0	0
42	47
0	0
17	16
34	0
20	86
8	86
11	0
2	0
426	5
41	0
0	0
2	0
50	23
0	20
0	20
84	0
236	0
205	8
1	6
23	0
205	4
12	1
2	0
4	40
12	13
13	19
26	0
21	3
6	5
23	0
23	0
0	83
35	396
163	395
62	0
292	55
0	47
0	44
26	261
0	270
6	232
31	0
131	0
64	0
29	17
13	8
192	44
61	0
15	0
110	78
70	0
98	0
264	101
0	56
0	56
4	0
0	0
913	3
0	0
232	12
11	0
46	3
35	78
5	66
118	0
323	14
0	17
0	0
0	0
0	1
6	10
4	18
671	0
175	2
13	2
12	2
0	0
0	0
25	0
0	0
93	2
17	64
0	0
1	4
0	0
14	0
2	25
3	25
496	35
41	0
0	19
12	116
0	116
0	106
54	0
0	0
0	0
104	0
33	0
56	125
100	0
110	0
0	1
0	1
0	0
5	0
0	0
64	0
5	0
52	102
0	20
329	0
52	3
4	0
0	1
6	0
0	0
25	2
36	0
75	0
0	0
27	0
124	230
0	230
0	824
1	102
0	3
6	0
4	0
44	0
3	0
0	0
97	17
0	0
59	64
0	39
17	28
55	0
16	67
0	67
2	73
301	593
163	570
7	0
5	0
189	0
0	31
10	32
22	0
199	0
5	80
15	62
0	18
1	0
116	0
0	0
0	0
37	0
0	2
98	1
24	0
419	85
117	48
109	6
35	8
0	0
129	0
10	0
1	7
0	23
0	23
0	0
0	0
0	0
7	4
5	0
0	0
18	64
269	0
11	0
67	18
0	0
106	15
127	0
154	0
15	250
11	250
35	0
49	126
1	126
6	0
8	30
13	0
25	0
5	5
471	12
227	24
405	0
5	0
7	0
196	0
0	9
0	9
233	29
10	445
39	445
0	383
0	0
52	1
44	50
1	30
0	22
66	0
1328	0
368	0
316	37
395	0
0	0
0	8
0	8
0	8
9	0
0	24
200	120
8	6
78	0
3	0
4	0
0	0
0	0
9	0
534	5
2	0
0	0
0	0
10	6
97	22
181	0
111	0
0	0
0	59
30	210
6	0
0	1
0	1
0	1
95	0
131	91
41	16
26	0
78	0
76	0
0	0
2	7
0	0
0	0
0	0
816	0
124	7
3	7
15	0
20	0
0	8
195	0
25	8
112	85
4	5
0	5
0	5
60	8
212	0
65	2
137	13
118	82
14	77
20	77
1	27
0	0
275	0
432	0
12	0
1	18
200	0
17	82
13	82
1166	0
7	93
0	93
0	33
3	0
155	0
15	0
0	30
0	30
0	0
32	11
9	0
16	30
0	30
140	0
0	0
0	39
1	38
0	40
0	40
11	0
25	77
0	5
0	27
0	0
51	0
1	35
0	35
0	22
3	68
18	14
0	0
281	0
39	80
617	69
8	0
6	0
95	0
0	0
0	0
169	0
4	0
0	0
42	0
7	0
158	0
0	0
30	0
69	7
160	21
18	1
0	0
2	0
35	10
5	0
86	0
18	10
0	0
4	0
303	154
5	5
268	0
8	64
0	64
45	39
70	0
21	318
0	94
0	19
2	325
0	179
0	73
0	0
0	0
53	54
0	0
47	0
273	0
0	78
0	75
0	72
729	38
226	38
0	1
93	0
0	0
0	0
0	0
6	0
0	0
4	5
10	159
24	159
0	15
0	0
0	2
17	170
0	170
75	0
0	0
209	0
1	0
2	12
8	12
19	254
0	254
48	0
31	17
0	0
0	0
190	98
70	0
191	0
5	6
0	6
0	0
0	3
2	0
0	9
26	0
0	0
13	0
0	0
19	0
46	0
0	0
0	0
4	19
32	0
114	0
0	5
2	5
1	24
60	0
7	0
6	0
417	5
249	0
5	0
0	0
41	0
220	0
0	0
25	54
49	0
20	0
0	0
4	5
11	3
36	136
0	0
492	14
0	0
452	0
43	0
54	109
98	109
0	0
0	0
0	0
192	315
0	0
0	4
384	0
22	32
0	32
18	32
12	32
21	0
0	0
50	0
55	195
0	195
0	2
0	1
170	0
30	87
15	0
0	27
0	27
144	678
0	678
26	150
0	112
35	32
3	1
188	0
0	7
556	814
0	814
0	0
183	10
0	0
61	0
0	0
22	25
0	0
0	1
2	0
0	0
77	4
346	125
0	43
0	43
92	4
119	21
0	0
0	19
0	0
53	0
18	0
6	0
0	14
23	14
0	2
1	2
0	13
0	0
14	14
21	21
32	0
43	0
15	0
80	45
0	0
0	0
5	47
56	3
139	92
0	1
11	0
58	0
52	1
3	0
0	0
0	0
0	0
157	16
10	14
57	1
1	229
0	0
0	0
0	0
0	0
7	3
48	62
0	62
0	0
22	418
37	418
24	0
274	0
246	0
54	2
1	2
80	0
144	0
127	0
0	0
0	8
0	1
0	0
18	3
35	0
92	13
0	0
82	0
1398	2
12	17
44	0
50	343
213	343
14	0
43	0
208	15
24	0
18	26
0	26
21	81
25	17
0	38
32	25
16	2
0	21
0	11
0	0
3	22
40	38
21	0
0	0
0	62
4	4
7	0
586	0
82	1
222	386
0	386
52	0
172	90
0	29
0	29
0	25
3	0
40	35
0	6
18	8
5	82
0	0
0	0
2	0
3	0
80	0
182	0
26	0
1	0
30	122
0	0
0	0
13	1
100	0
0	0
3	0
93	0
100	4
0	0
1	0
152	0
97	0
67	0
0	0
0	0
0	37
25	0
0	0
106	0
28	88
0	0
14	0
28	26
5	34
1	0
295	0
12	0
5	23
6	23
33	0
4	3
0	5
32	0
16	84
24	4
0	0
6	10
0	0
74	4
61	126
21	125
0	0
224	0
76	0
32	0
21	0
54	0
3	0
0	0
34	0
8	0
6	0
28	0
0	1
70	0
3	2
0	0
1	31
0	20
0	0
20	0
0	0
18	31
0	31
0	1278
2	0
0	8
1	0
114	0
0	11
208	0
0	0
0	32
42	8
14	6
6	7
0	0
5	0
0	0
324	0
72	0
3	0
14	44
202	0
52	0
5	20
0	14
12	1
0	0
0	0
16	73
0	73
126	257
93	257
22	0
8	47
159	194
0	194
845	0
0	0
1	47
3	50
6	37
1	39
24	0
490	34
956	0
117	2
161	0
2	6
7	0
32	6
0	0
49	102
5	8
30	51
37	39
7	1
55	11
20	132
0	123
0	1
0	0
110	0
108	51
6	66
170	0
120	10
504	0
40	64
0	1
0	1
0	0
9	0
66	9
0	0
132	131
36	6
1	0
10	19
1217	20463
3736	20469
4	5
59	0
0	0
2	0
451	0
11	12
0	0
98	30
0	0
130	1
0	0
0	0
5	0
0	58
15	22
8	14
0	0
197	0
19	79
0	71
0	4
2	4
514	28
0	0
841	0
0	0
78	33
0	30
0	0
0	0
29	0
34	15
1	0
11	0
12	0
4	1
135	0
4	8
6	52
3	19
3	0
574	0
78	0
59	0
4	0
53244	45
18	87
0	5
130	0
0	0
0	0
4	0
48	2
89	0
34	5
8	6
304	113
0	8
0	5
125	30
26	0
0	0
0	0
55	8
17	0
12	2
2968	0
10	34
51	83
54	76
752	2
0	0
0	0
6	0
0	0
62	0
55	55
2	4
142	0
236	56
15	323
18	323
3	0
12	124
2	0
0	0
4	0
20	0
0	0
801	0
41	1
0	0
0	0
9	0
0	0
9	0
43	6
0	0
0	0
1	0
0	17
0	17
9	17
0	0
1917	51
0	0
7	0
10	0
0	27
0	27
6	27
0	0
4	0
19	43
0	43
71	0
0	24
0	0
23	3
73	255
0	4
105	11
68	19
20	32
8	0
0	0
4	0
47	0
23	202
0	314
9	314
0	0
5	0
1197	2
40	0
14	52
0	52
30	0
394	0
199	39
341	0
89	0
0	0
18	0
61	3
5	9
66	119
0	30
0	0
2	0
179	0
61	1
10	0
11	0
49	4
196	7
19	0
0	0
211	2
0	29
0	29
0	29
0	8
0	0
46	0
82	0
183	0
10	0
0	0
317	0
0	0
57	0
82	151
0	147
1	83
10	53
12	30
18	70
25	8
8	0
57	0
0	0
252	0
0	2
13	23
0	30
57	0
104	0
57	8
43	35
2	147
29	0
18	0
306	108
0	0
0	0
0	0
104	13
58	0
18	65
0	38
0	0
0	22
0	22
20	0
350	0
13	0
0	0
13	33
35	0
132	54
1	0
0	0
0	0
0	0
166	0
22	22
12	70
0	23
3	0
0	0
0	0
0	0
33	2
26	77
17	7
82	49
33	49
0	144
0	155
2	152
169	0
47	0
0	37
269	0
847	5
0	606
33	599
58	0
0	19
1984	0
0	0
21	0
0	127
3	124
327	0
0	0
1	3
127	22
783	0
0	31
11	1
4	22
0	22
88	0
0	43
0	0
134	68
0	5
0	7
1	0
6	0
17	0
0	16
2	178
48	176
30	49
0	49
0	0
0	0
259	0
0	0
0	0
79	29
0	0
45	9
61	0
73	0
320	0
3	0
418	0
92	0
2	2
44	112
209	0
0	0
907	0
0	12
0	0
1	0
108	0
0	1
2	0
30	23
151	0
31	0
0	0
14	24
19	227
0	0
135	105
0	102
0	0
123	12
10	18
38	127
0	29
19	29
43	0
53	0
4	0
114	0
0	34
9	34
6	2
0	2
609	0
15	0
4	0
41	0
10	56
349	0
68	13
91	12
47	0
760	0
69	0
8	12
18	12
21	119
8	119
0	889
5	889
18	0
23	102
34	102
55	49
0	49
90	0
0	0
0	771
42	771
5	16
0	0
2	0
2	3
22	3
0	3
6	8
267	0
9	0
177	22
659	0
0	0
38	0
31	0
0	0
76	6
30	2
167	16
54	8
2	0
50	0
23	0
2	0
12	0
9	7
0	7
37	0
30	312
0	234
38	0
0	0
0	0
4	45
0	45
0	0
0	5
70	0
93	0
22	48
143	0
0	9
150	10
53	19
75	0
34	26
5	0
9	39
0	0
63	1
0	7
7	0
265	12
72	74
17	0
65	0
75	0
601	0
127	3
81	3
485	0
0	0
83	120
0	0
298	0
0	30
8	37
4	0
0	0
17	97
8	130
10	0
2385	1040
31	1026
31	0
0	0
0	0
85	15
17	0
78	13
29	0
0	0
185	4
314	2
15	9
62	0
14	40
0	40
25	24
12	22
198	0
98	0
581	0
10	0
45	0
15	0
0	0
58	0
31	91
0	91
0	4
8	78
0	78
0	170
41	170
0	0
19	44
0	0
1	0
88	0
0	9
47	0
32	8
0	0
0	0
75	54
113	0
0	5
3	11
0	0
3	0
0	6
24	0
13	17
309	0
0	0
1	170
8	98
0	98
2442	42
1	52
13	52
0	41
0	0
18	222
0	36
12	203
0	201
0	190
1	0
5	0
0	0
0	0
0	0
0	0
0	0
3	0
215	39
72	7
0	12
0	0
4	2
0	0
0	0
0	0
155	0
345	0
0	0
0	0
12	24
40	0
68	0
240	4
37	0
0	2
0	0
0	0
0	0
0	7
0	7
409	0
156	0
118	189
1	189
316	0
6	0
32	0
0	0
0	0
58	29
1	1
0	0
608	0
548	2
0	0
44	0
0	0
9	0
0	0
64	123
0	123
2	0
7	0
297	38
2	0
125	34
74	89
0	0
0	0
5	0
0	0
0	0
3	1
10	2
0	2
293	8
47	0
0	1187
357	0
116	108
4	33
168	0
7	18
55	0
0	0
0	0
4	14
17	2
38	47
15	37
26	13
0	0
0	100
12	25
4	34
0	34
0	22
0	26
0	34
7	15
51	5
210	0
243	0
0	51
0	45
0	45
0	0
9	3
3	4
4	4
0	40
93	0
0	147
0	147
6	93
0	0
134	1
0	1
3	0
5	24
10	3
0	0
176	8
0	0
0	0
0	0
515	34
1	0
1175	0
3	200
0	199
7	200
0	10
0	0
0	0
84	22
11	85
42	0
2	0
0	0
159	62
305	0
0	0
31	0
26	0
1	6
35	2
17	1178
610	1178
0	0
0	0
37	0
5	0
5	5
2	15
9	35
0	35
0	0
0	0
0	0
0	356
0	302
0	265
0	235
0	194
0	197
0	217
0	90
0	354
0	353
115	0
69	66
30	3
0	0
2869	0
569	0
5	0
0	0
613	0
0	0
0	0
87	0
0	2
1	0
0	0
34	11
4	26
0	0
43	0
277	2
13	6
5	0
36	0
95	0
0	0
2	0
136	0
0	39
106	17
0	0
359	0
0	0
8	5
264	0
125	7
0	151
91	0
538	0
363	2
19	0
8	0
327	0
1	1
43	51
19	0
101	0
64	0
11	15
150	0
0	0
0	0
36	0
7	44
0	44
511	0
129	0
15	4
27	0
0	0
0	1
0	0
0	0
0	0
0	1
83	0
6	30
286	0
0	0
61	16
0	0
20	262
0	0
0	0
9	6
2	0
38	0
0	2
0	2
0	0
65	0
9	0
241	16
75	109
6	109
227	0
0	0
0	0
15	4
23	0
0	1
0	0
67	9
173	25
0	0
91	0
152	1
36	0
60	42
22	0
122597	0
8	44
256	0
38	78
6	0
130	57
3	0
319	0
54	20
8	0
39	4
194	7
3	24
82	0
11	9
0	9
1	0
99	41
2	3
0	2
0	0
0	0
18	138
19	138
25	10
0	10
13	2
27	0
1	2
16	9
4	0
0	247
8	247
53	0
31	0
7	0
299	192
0	0
3	3
0	13
0	1
700	0
37	0
125	17
0	1
0	5
0	5
10	59
0	6
1148	828
18	828
386	116
46	114
35	9
7	0
52	0
0	0
159	65
0	1
289	0
17	5
20	0
30	139
0	139
0	27
2	14
0	9
111	0
186	0
140	0
210	2
60	0
0	0
63	0
4	0
319	46
54	0
7	0
6	9
227	1
72	139
0	208
1	228
0	0
9	81
144	40
0	0
15	5
63	0
21	31
0	21
78	0
0	2
45	0
12	32
34	0
1	1
43	144
3	0
69	20
10	0
0	0
0	0
573	30
0	1007
11	18
67	272
0	206
0	200
0	194
49	22
7	15
0	3
0	0
0	0
131	6
0	0
187	206
65	0
0	0
116	0
31	54
0	54
0	27
0	32
0	34
731	0
0	0
168	0
0	0
71	0
0	0
6	0
4	14
0	14
0	0
0	0
20	0
75	39
0	0
0	40
0	21
123	40
0	0
0	0
0	0
0	0
0	0
0	0
21	0
25	186
16	186
22	0
0	93
6	93
0	93
25	100
0	69
72	157
2	77
0	143
11	2
0	2
19	0
0	0
0	0
0	0
12	110
61	56
0	54
53	0
124	87
103	51
154	0
9	0
106	193
39	118
0	118
5	4
217	0
6	32
58	20
0	0
0	1
409	0
39	970
135	1022
125	0
22	97
348	97
4	2
0	5
1	5
1543	0
16	71
0	71
5	5
0	5
0	5
0	1
1	0
23	119
0	0
0	0
0	14
160	0
2	0
28	8
0	0
0	0
0	0
138	0
164	0
2	0
6	0
186	0
2	54
256	1
0	0
84	1
1951	0
0	8
4	0
1	41
0	41
0	19
524	0
0	44
43	80
9	0
63	0
2	0
19	10
0	10
0	10
7	0
14	154
11	172
0	0
0	0
362	521
8	521
236	213
3	0
0	220
22	220
6	198
0	199
0	199
150	34
0	0
0	4
0	4
5	13
12	0
3	0
44	0
15	0
8	0
0	0
27	29
2	29
14	22
0	0
26	0
119	11
0	0
5	0
70	0
11	0
0	8
8	14
5	0
0	0
5	70
56	70
117	0
97	40
0	0
110	0
3	3
501	262
37	0
72	28
0	0
7	0
0	0
33	335
5	332
22	8
8	54
0	54
77	0
14	0
0	0
8	13
262	0
45	0
178	43
10	62
324	4
85	0
64	141
89	86
0	69
0	86
10	97
35	34
35	27
0	0
18	0
117	0
8	6
64	0
35	0
4	15
2	15
0	69
16	118
54	53
368	155
37	46
175	0
17	88
17	2
7	0
2200	0
15	208
293	0
13	0
12	305
32	317
147	3
45	0
7	0
88	46
0	46
0	44
7	5
67	45
21	18
22	15053
6	7175
12844	15016
17	597
12	0
218	0
0	49
0	0
0	0
10	0
168	0
1883	11
0	0
644	0
12	0
57	0
35	0
0	0
5	0
0	0
0	0
0	35
0	0
9	7
5	0
9	4
0	4
0	42
83	43
8	0
3	4
0	0
128	0
280	0
0	1
2	1
72	24
0	0
0	0
0	0
0	0
2	0
1	19
47	14
21	14
2	0
48	10
0	0
0	0
0	0
107	91
53	532
51	532
40	17
0	0
0	0
0	9
0	9
397	0
57	0
123	4
0	0
5	0
273	0
95	2
2	0
76	0
87	0
0	0
104	0
0	0
0	0
1	0
5	5
404	25
13	3
3	0
6	0
195	0
0	15
0	15
0	0
0	0
0	50
1033	78
7	217
8	214
10	179
0	179
38	218
0	94
36	0
28	91
62	91
13	0
1	158
0	158
6	11
124	4
6	5
0	0
13	0
6	0
0	3
43	30
155	0
112	0
33	0
98	0
132	0
25	0
77	21
9	21
19	0
126	0
0	0
6	0
98	0
40	0
0	0
173	0
0	0
1575	0
2	33
23	0
473	0
54	104
4	68
1367	192
0	4
0	4
80	0
11	0
6	27
71	0
95	0
1	0
42	0
0	0
0	0
0	0
0	0
11	62
0	0
6	0
0	8
3	0
0	0
47	3
0	0
2	0
18	2
9	0
0	0
5	0
83	0
2516	0
0	0
2	9
179	0
60	0
0	64
50	23
31	69
2	66
479	2
7	8
0	0
17	90
92	0
14	0
0	39
0	39
3	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
8	30
23	0
0	0
152	0
16	458
38	63
4	3
0	0
68	0
49	0
27	0
0	0
37	47
14	0
209	0
56	0
399	0
0	0
19	0
0	0
7	0
3	0
17	86
0	34
352	0
0	0
3	0
63	0
204	0
100	11
234	0
0	1
65	1
96	1
0	0
0	0
1	9
44	12
0	0
0	0
0	0
2	9
18	2
0	3
1	112
26	108
0	99
2	0
5	0
188	0
0	0
0	1
0	45
0	45
156	492
26	492
532	6
6	0
0	0
21	12
14	5
6	0
128	0
10	0
413	0
0	0
0	1
2	0
91	0
20	115
79	0
0	0
1	1
0	0
0	0
147	0
0	0
327	2
1	4
23	4
0	0
9	0
63	0
21	10
0	0
0	5
0	0
29	0
367	0
115	0
0	0
8	5
0	0
2	0
2	15
7	0
27	5
20	1
8	6
45	115
106	0
0	1
0	0
0	0
10	0
488	0
1	21
112	22
33	169
0	169
0	231
18	0
332	0
0	0
0	1
0	0
394	11
0	0
0	0
0	0
61	0
6	40
0	0
36	0
0	0
0	0
9	0
5	0
1	0
0	0
0	0
8	0
0	0
4	0
193	2
18	0
0	0
0	0
0	2242
0	2243
0	0
115	159
0	0
703	0
64	0
55	46
10	0
2	0
29	0
11	0
23	344
0	311
0	119
0	0
12	0
29	0
74	0
23	32
40	32
80	26
4	0
100	6
0	0
4	0
0	0
42	20
0	20
99	0
47	0
398	0
6	0
214	33
21	0
249	351
1	359
0	0
3	0
0	0
0	0
10	0
14	25
0	0
51	24
0	0
0	1
0	0
119	19
46	0
81	123
860	6
43	0
6	38
1	0
2	0
4	0
2	0
25	42
198	0
0	3
89	126
0	2
146	25
19	13
2	0
0	0
0	0
0	0
0	0
5	0
19	11
677	0
0	309
0	309
242	0
24	40
19	0
4	0
69	0
93	0
0	0
280	0
0	2
0	0
0	0
0	0
0	0
0	0
5	15
3	8
21	1
24	0
114	8
15	12
0	0
208	81
0	0
3	2
0	6
16	24
10	0
42	95
18	95
0	0
0	2
7	0
0	5
1	0
196	281
7	278
0	273
1	0
44	0
191	111
6	0
13	90
11	90
0	0
0	0
93	0
2957	508
20	53
0	53
987	0
16	0
10	262
3	262
0	0
12	0
94	0
144	0
0	1
0	7
72	20
955	0
61	0
40	0
0	0
0	3
1	1
0	0
0	0
65	0
215	0
36	0
0	0
0	0
59	0
25	0
599	0
208	0
9	67
0	67
1	67
46	583
167	584
158	0
0	3
0	0
285	0
7	0
13	209
0	210
0	210
2	209
41	78
0	67
1	0
84	0
93	6
45	29
3	0
808	0
180	0
0	0
0	0
0	0
6	0
0	0
0	0
232	0
0	0
135	17
44	7
418	3
30	0
22	218
0	208
0	0
294	0
49	194
0	194
2335	0
13	63
0	63
31	0
7	0
0	22
1	22
0	0
108	77
19	0
0	119
0	119
16	0
0	7
0	7
6	1
0	0
0	0
0	0
0	0
1	8
0	0
20	4
64	1
6	69
10	69
134	151
156	143
0	0
0	0
8	29
0	22
172	33
186	9
25	6
0	0
3	0
0	0
15	25
9	34
0	9
0	1
161	85
0	75
161	0
0	0
0	5
9	0
6	3
0	0
7	0
134	0
0	0
0	0
0	0
36	2
2	17
13	5
18	25
0	21
6	30
0	18
0	7
0	7
8	0
27	44
3	32
0	0
76	0
19	6
109	0
11	158
0	81
0	81
16	0
81	70
0	17
112	23
6	0
0	35
0	5
0	0
0	0
32	0
67	0
75	44
0	0
103	79
318	0
22	0
0	0
181	26
45	0
0	0
0	0
3	4
6	0
1	0
1010	0
0	0
54	2
2	32
6	9
18	12
0	0
0	0
0	0
0	0
3	13
0	0
36	46
51	42
0	1
0	526
430	526
0	0
3	0
202	0
6	75
32	81
462	58
129	0
0	67
0	0
81	73
7	9
0	48
0	1
88	0
0	0
20	2
146	0
246	0
5	0
101	0
50	17
5274	0
8	48
5	49
0	21
40	0
5	7
0	81
0	4
0	83
0	106
0	19
0	19
85	2
333	0
6	0
8	15
4	0
202	3
0	15
0	15
1188	0
5	66
7	66
113	0
0	12
0	12
24	116
1	6
173	0
23	0
29	7
21	99
85	125
0	0
132	0
5	0
4	0
27	0
164	49
0	83
0	83
2	16
16	1
11	0
158	10
3	2
0	6
14	3
0	0
57	60
0	0
130	14
9	1
0	71
6	12
0	1455
0	0
0	0
14	0
1	0
0	13
0	13
0	80
0	80
0	0
0	0
0	0
17	43
9	0
0	3
0	1
0	0
28	3
0	0
42	105
15	90
29	105
252	0
0	0
38	34
51	1
35	18
2	22
94	0
0	27
0	0
41	109
9	91
11	75
